date,t_template,time_start,price_yuan_per_kwh,plan_kwh,final_contract_kwh,natural_plan_kwh,natural_final_kwh,emergency_kwh,charge_kwh,discharge_kwh,curtail_kwh,soc_end_kwh
2025-06-21,31,5:20,0.4439,0.0,0.0,417.4966423893567,417.4966423893567,0.0,0.0,7.162074277309955,0.0,3785.361584578141
2025-06-21,32,5:30,0.4301,345.9340235597845,345.9340235597845,0.0,0.0,0.0,0.0,390.48345,0.0,3351.491084578141
2025-06-21,33,5:40,0.3713,398.1569285253397,398.1569285253397,345.9340235597845,345.9340235597845,0.0,0.0,24.91180977354884,0.0,3323.8112959408645
2025-06-21,34,5:50,0.5708,0.0,0.0,398.1569285253397,398.1569285253397,0.0,38.578928525339734,0.0,0.0,3358.53233161367
2025-06-21,35,6:00,0.9099,0.0,0.0,0.0,0.0,0.0,0.0,337.0349166666666,0.0,2984.0490908729294
2025-06-21,36,6:10,0.9368,0.0,0.0,0.0,0.0,0.0,0.0,308.48999999999995,0.0,2641.282424206263
2025-06-21,37,6:20,0.8758,0.0,0.0,0.0,0.0,0.0,0.0,291.9625,0.0,2316.879646428485
2025-06-21,38,6:30,0.8759,0.0,0.0,0.0,0.0,0.0,0.0,246.47136666666668,0.0,2043.022572354411
2025-06-21,39,6:40,0.8601,0.0,0.0,0.0,0.0,0.0,0.0,166.35125,0.0,1858.187850132189
2025-06-21,40,6:50,0.8442,0.0,0.0,0.0,0.0,0.0,0.0,97.38518333333332,0.0,1749.9820908729298
2025-06-21,41,7:00,0.8334,0.0,0.0,0.0,0.0,0.0,0.0,86.21210000000008,0.0,1654.1908686507074
2025-06-21,42,7:10,0.8092,0.0,0.0,0.0,0.0,0.0,0.0,100.83666666666659,0.0,1542.1501279099668
2025-06-21,43,7:20,0.7972,0.0,0.0,0.0,0.0,0.0,0.0,63.282299999999964,0.0,1471.8364612433002
2025-06-21,44,7:30,0.7644,0.0,0.0,0.0,0.0,0.0,0.0,21.927683333333334,0.0,1447.4723686507075
2025-06-21,45,7:40,0.6899,0.0,0.0,0.0,0.0,0.0,8.33958333333328,0.0,0.0,1454.9779936507075
2025-06-21,46,7:50,0.8600,0.0,0.0,0.0,0.0,0.0,62.9667833333333,0.0,0.0,1511.6480986507074
2025-06-21,47,8:00,1.1617,0.0,0.0,0.0,0.0,0.0,116.30371666666667,0.0,0.0,1616.3214436507074
2025-06-21,48,8:10,1.1683,0.0,0.0,0.0,0.0,0.0,156.84416666666664,0.0,0.0,1757.4811936507074
2025-06-21,49,8:20,1.0956,0.0,0.0,0.0,0.0,0.0,195.4521166666667,0.0,0.0,1933.3880986507074
2025-06-21,50,8:30,1.0849,0.0,0.0,0.0,0.0,0.0,213.46854999999994,0.0,0.0,2125.5097936507073
2025-06-21,51,8:40,1.0610,0.0,0.0,0.0,0.0,0.0,220.18499999999995,0.0,0.0,2323.676293650707
2025-06-21,52,8:50,1.0430,0.0,0.0,0.0,0.0,0.0,241.48293333333334,0.0,0.0,2541.010933650707
2025-06-21,53,9:00,1.0360,0.0,0.0,0.0,0.0,0.0,229.76293333333342,0.0,0.0,2747.7975736507074
2025-06-21,54,9:10,1.0147,0.0,0.0,0.0,0.0,0.0,182.57583333333332,0.0,0.0,2912.115823650707
2025-06-21,55,9:20,0.9922,0.0,0.0,0.0,0.0,0.0,160.17538333333334,0.0,0.0,3056.2736686507074
2025-06-21,56,9:30,0.9700,0.0,0.0,0.0,0.0,0.0,214.96996666666678,0.0,0.0,3249.7466386507076
2025-06-21,57,9:40,0.9422,0.0,0.0,0.0,0.0,0.0,328.2854166666667,0.0,0.0,3545.2035136507075
2025-06-21,58,9:50,0.9569,0.0,0.0,0.0,0.0,0.0,421.11823333333336,0.0,0.0,3924.2099236507074
2025-06-21,59,10:00,0.9977,0.0,0.0,0.0,0.0,0.0,449.5261833333334,0.0,0.0,4328.783488650707
2025-06-21,60,10:10,0.9919,0.0,0.0,0.0,0.0,0.0,440.56624999999997,0.0,0.0,4725.293113650707
2025-06-21,61,10:20,0.9588,0.0,0.0,0.0,0.0,0.0,460.63086666666663,0.0,0.0,5139.860893650707
2025-06-21,62,10:30,0.9549,0.0,0.0,0.0,0.0,0.0,489.0171333333333,0.0,0.0,5579.976313650707
