variant,date,plan_total_kwh,plan_cost_yuan_template,final_contract_total_kwh,adjust_cost_yuan_template,emergency_kwh,emergency_cost_yuan,total_cost_yuan,curtail_kwh,adjust_up_kwh,adjust_down_kwh,soc_start_kwh,soc_end_kwh,natural_day_plan_cost_yuan,natural_day_adjust_cost_yuan
3,2025-03-24,62989.95716322143,38543.42524009435,63734.784655079085,1695.322010430277,37.530071123812675,188.64469127475894,40359.541363477096,1531.4889772614795,1208.535074047283,472.710148223842,10422.08438016199,10592.567204673034,38473.68367277658,1697.2129994257648
3,2025-03-25,65581.15689259299,39864.906344370655,65380.95452467415,837.690224573588,236.61614374713383,1198.4050058903601,41973.02798632263,865.050368120056,409.4968229533325,609.6991908721636,10592.567204673034,10273.156671568324,39936.93275585868,837.690224573588
3,2025-03-26,61705.96878312278,37073.28113369383,61249.007665636396,1509.429684593697,0.0,0.0,38612.81096520177,1545.0744370670918,871.4264576536896,1328.3875751400747,10273.156671568324,10430.681805378059,37103.38128060807,1509.429684593697
3,2025-03-27,62545.60011967478,38248.99026145076,63769.532841141365,1259.8858218481748,0.0,0.0,39677.07521535992,943.2274911751754,1227.0724582630237,3.1397367964475507,10430.681805378059,10533.386390638854,38417.18939351174,1259.8858218481748
3,2025-03-28,29862.343535080094,11651.930417029444,30109.94967555699,276.0374596330664,72.53780200858867,255.03192332953722,12187.192686200762,15518.73579244559,247.60614047689444,0.0,10533.386390638854,10450.299890056962,11656.123303238159,276.0374596330664
3,2025-03-29,29988.1558295671,11652.19222672267,30458.944405579725,593.880875348686,0.0,0.0,12027.798505209365,18637.35906195998,470.7885760126292,0.0,10450.299890056962,10569.917442687285,11433.917629860678,593.880875348686
3,2025-03-30,61384.50607425094,36157.758071332966,60605.0657749034,685.2720929329886,0.0,0.0,36857.965750154086,1156.9704499895392,275.11993529450297,1039.9539052049681,10569.917442687285,10675.013792076892,36175.73396469343,682.2317854606598
3,2025-03-31,56911.342446034774,34888.23045750604,61470.88756748747,4443.559540116742,0.0,0.0,39283.576819788614,727.8716131991047,4634.584279481028,73.05135926988328,10675.013792076892,10671.664742485947,34840.72973429096,4442.847085497652
3,2025-04-01,62037.026934642105,38184.94099797118,64862.61335405288,3202.9927204821533,0.0,0.0,41356.59543993576,1266.8301279326952,2925.3769414662356,104.79282420626487,10671.664742485947,10356.359217434587,38152.63837111724,3203.9570688185167
3,2025-04-02,61277.7070228011,36934.361435227205,65668.17804489788,4447.955832855927,0.0,0.0,41501.36096236,1117.1785545496246,4412.582006516201,33.7028104641272,10356.359217434587,10312.233692303165,37050.61671574901,4450.744246610983
3,2025-04-03,62436.9787946165,38070.2230448309,61491.55069179938,569.1997543023624,0.0,0.0,38813.4466078235,1674.6750538486672,224.05735959143556,1041.462279880145,10312.233692303165,10383.00429642157,38264.743365043934,548.703242779565
3,2025-04-04,29057.73370157641,11042.873076315509,29085.48000666695,34.23949855623777,0.0,0.0,11041.184003961833,18571.654088761214,29.141285661474797,129.4181630993403,10383.00429642157,10384.989197851706,10986.447993882797,54.73601007903511
3,2025-04-05,29168.149770682867,11548.298114581803,29635.4332296509,604.5527106008183,0.0,0.0,11967.021954781318,13517.57379920885,468.873129477059,1.5896705090283376,10384.989197851706,10463.11576980283,11362.4692441805,604.5527106008184
3,2025-04-06,59735.20216524049,35588.622401678425,59390.04891466723,723.686412535348,0.0,0.0,36362.198818648714,1508.7666817919862,480.3951396044518,806.382299198656,10463.11576980283,9961.054588920084,35642.207628454125,719.9911901945884
3,2025-04-07,55858.14932956899,33723.09020367038,57417.72687421736,1532.0197479019898,0.0,0.0,35217.37115399698,271.64600801266477,1746.700918646535,189.95996133224048,9961.054588920084,9997.492642632747,33685.108240824775,1532.2629131722063
3,2025-04-08,59430.306977848595,35339.2746333291,58910.21240003448,462.7883936681775,42.4250264304133,200.417801880842,35956.853096431856,677.5103571749491,143.9928963844377,669.2585141790335,9997.492642632747,9822.890223464852,35292.746784452356,463.6885100986536
3,2025-04-09,59029.86650598815,35565.70241925621,63578.30692019184,4186.576645136354,0.0,0.0,39824.29537725731,226.2966607871091,4619.388752636304,72.07409244137489,9822.890223464852,9926.311807763597,35637.19841518617,4187.096962071137
3,2025-04-10,58917.131525595265,35563.649972246014,59536.63426644799,718.2415246844636,0.0,0.0,36497.07788434092,811.3065103240103,926.4248030174822,311.84070692848496,9926.311807763597,10048.049019878754,35777.5278647269,719.5500196140188
3,2025-04-11,27836.27133526921,10529.69731761604,28135.175422132146,402.66793447141555,29.92077286927772,89.83712054000637,10999.590031274416,19002.685820639417,298.90408686293733,5.114064892005445,10048.049019878754,9901.089651896851,10506.361847487264,403.3910632471452
3,2025-04-12,28712.094245723223,11079.916544893778,28647.793418531415,42.16521119957258,0.0,0.0,10836.72604520842,15415.382848962476,16.43293609124123,80.73376328304859,9901.089651896851,10182.004694429508,10794.560834008847,42.165211199572575
3,2025-04-13,56515.5258263528,33970.9745012935,58522.41285954619,2441.188449564402,0.0,0.0,36462.73236836461,367.8920647044366,2081.1966488083167,74.30961561493154,10182.004694429508,10069.860065087276,34021.543918800206,2441.1884495644017
3,2025-04-14,56836.11675016225,33138.94175351163,56430.85344327371,1666.2735220495604,0.0,0.0,34797.726127729395,48.11291225168418,671.3652075692562,1076.6285144577957,10069.860065087276,10035.046879116171,33131.452605679835,1666.2735220495606
3,2025-04-15,54532.74961239957,32292.928607834037,54699.60766233496,1299.8801422042752,31.715390221921687,126.97256475346347,33776.08042778676,778.3657120803365,653.6047221804495,486.7466722450648,10035.046879116171,10033.014111082724,32349.227720829018,1299.8801422042752
3,2025-04-16,56285.17234493052,33720.29820569433,59675.59748207232,3465.3008437482104,0.0,0.0,37121.20340480006,0.510335817848727,3390.425137141802,0.0,10033.014111082724,10020.226425046209,33655.902561051844,3465.30084374821
3,2025-04-17,54078.90248532701,32516.155677257986,57018.31797289454,2292.674139033682,34.17996673347166,202.6330774198852,35258.78631162968,23.401842976964872,2939.415487567532,0.0,10020.226425046209,10140.530105619959,32763.47909517611,2292.674139033682
3,2025-04-18,27491.63066856565,10158.764456647521,27793.437031803696,284.8837953272091,0.0,0.0,10423.797846354397,17314.68867053255,304.9195127537634,3.1131495157178506,10140.530105619959,10266.979321067342,10138.914051027188,284.8837953272091
3,2025-04-19,27363.639419942272,10158.041539208607,27555.756042546178,167.9745895527712,0.0,0.0,10186.436200745431,16854.915687445486,192.11662260390452,0.0,10266.979321067342,10222.521925637768,10018.46161119266,167.97458955277116
3,2025-04-20,53980.21453729415,32421.105920606416,56325.69755112547,2101.262355939688,147.96467129594373,745.6295922949832,35165.229966357954,400.0836520545673,2368.6017131806925,22.394375814154273,10222.521925637768,10335.937715448028,32318.504250374615,2101.0961236883545
3,2025-04-21,54827.55495907109,31771.885761897174,53565.30335901602,606.281896466912,0.0,0.0,32472.478280013434,1640.495372479146,181.35332201962655,1444.329245609917,10335.937715448028,9859.958849513408,31866.03015129519,606.4481287182451
3,2025-04-22,52993.28619188196,31940.94285954835,56181.65889425488,3259.284289755229,0.0,0.0,35146.205117224,8.984053020580177,3188.372702372918,0.0,9859.958849513408,10056.91309575633,31886.92082746877,3259.284289755229
3,2025-04-23,52249.26026071154,31386.845452627935,55649.129399322555,2846.1813531533026,0.0,0.0,34238.650724116,65.73882860735101,3399.8691386110104,0.0,10056.91309575633,10290.470034558175,31392.469370962695,2846.1813531533026
3,2025-04-24,52427.40805945096,31343.676194236807,53003.74252395966,760.9741415486881,0.0,0.0,32322.862129055076,2356.73753996717,576.3344645086988,0.0,10290.470034558175,9995.373456597541,31561.887987506387,760.9741415486881
3,2025-04-25,26954.896503566786,9556.979720148081,26791.41969543472,48.48993523931787,0.0,0.0,9677.491768544003,20990.836304154924,0.0,163.47680813207086,9995.373456597541,9829.468096854971,9629.001833304685,48.48993523931787
3,2025-04-26,27041.551396736202,10360.86423753783,27231.63536695668,188.6910144085997,13.197538157062496,46.33812835319089,10299.971170517862,23157.66638275529,190.0839702204827,0.0,9829.468096854971,9902.477347517814,10064.942027756071,188.69101440859973
3,2025-04-27,51354.56181902377,30481.418003687122,52966.85791421127,2580.1924588738148,122.06244251057171,612.8729304159813,33648.5411101332,428.5053017811039,1686.4557573914847,69.40592946360084,9902.477347517814,9971.534542341886,30456.543409216898,2579.1247705003225
3,2025-04-28,55149.46120494633,32941.36829809571,60426.88317217048,5362.790102367482,353.91272146389235,1810.3420415948317,40121.69713244831,9.741322978957442,5277.421967224142,4.753732740391115,9971.534542341886,10075.834351813624,32947.4973001125,5363.8577907409735
3,2025-04-29,52063.735376080804,30719.090371808532,52447.60930421196,1324.5862642546779,0.0,0.0,32137.66627367522,947.6753990902936,924.1966301139757,540.3227019828146,10075.834351813624,10147.48411591563,30813.08000942054,1324.5862642546783
3,2025-04-30,51530.591814796906,30389.593268122244,52196.927091465,491.3727106550093,0.0,0.0,30776.52204676506,151.87038540315265,666.3352766680998,0.0,10147.48411591563,10041.796570233093,30285.14933611005,491.3727106550093
3,2025-05-01,52111.12408300515,32062.169829626033,53590.272406918775,2369.304474401624,1575.9617513393919,9841.416578588467,44536.80526125541,1095.7148685467646,1571.3647999752995,92.21647606166937,10041.796570233093,9138.306667158211,32326.084208265314,2369.3044744016242
3,2025-05-02,27938.855395969622,11092.843059929502,28906.691097821335,1379.5474818653893,1328.8248072507038,6959.907743280476,19384.729355960775,11855.249349999998,967.835701851713,0.0,9138.306667158211,9355.858729170484,11045.274130814909,1379.5474818653895
3,2025-05-03,27706.079833065727,10831.569579973013,28178.032291319523,652.3249453837959,1556.7251320982555,7742.413119443434,19053.053785324206,16667.545853806445,471.95245825379243,0.0,9355.858729170484,9633.509654076213,10658.315720496974,652.3249453837959
3,2025-05-04,56470.927024546036,32960.150760728735,54279.64156368764,1621.8198379709254,1480.6901085679763,8892.609157853083,43424.852521501496,469.19634387245856,449.7897555973169,2641.075216455708,9633.509654076213,9473.344753381592,32910.423525677485,1621.8198379709252
3,2025-05-05,57614.22408124549,35121.95718796127,58003.1037843519,864.847212341567,1171.4517045185237,7374.148016955083,43402.35308670045,213.0149843065035,435.7576343329939,46.8779312265782,9473.344753381592,9437.64181153212,35163.3578574038,864.847212341567
3,2025-05-06,53580.568459548194,33416.78505730584,55454.72691192633,2007.0029628040159,1127.453501907431,7000.250644598409,42340.7153887359,637.0131081468749,1874.1584523781382,0.0,9437.64181153212,8598.157034971046,33333.46178133348,2007.0029628040159
3,2025-05-07,56705.93989611619,34887.979591821975,58261.85946084414,1239.3225470035534,1325.7719912422406,8565.454865151867,44751.8195341996,414.60990013639054,1555.9195647279432,0.0,8598.157034971046,8822.210068860551,34947.04212204418,1239.3225470035532
3,2025-05-08,60676.56675879803,36454.54630244456,59344.140791774546,600.6522482861571,637.9566086157818,3965.3156622920565,41232.138683754885,305.07935544026384,111.18226162570397,1443.6082286491765,8822.210068860551,8980.770981825066,36666.17077317667,600.6522482861571
3,2025-05-09,28587.757329292177,11272.247131194537,29417.589425149607,1226.82504131966,174.29097550882614,761.8114970667821,13293.945165715122,17059.567822520425,829.8320958574263,0.0,8980.770981825066,9207.171577447556,11305.308627328679,1226.82504131966
3,2025-05-10,29124.320666655338,11546.011796304156,29036.656179915895,1494.6784211498511,202.874213811765,902.210452186493,13699.101685883317,13777.694292306956,849.5545767175894,915.4420872165465,9207.171577447556,8869.317672872548,11306.918817112542,1489.9724165842822
3,2025-05-11,60521.17955173904,35414.76182562909,58779.74828077284,2054.433999621489,330.01624268850395,2266.2904721530385,39693.27925006599,20.029441324796267,787.6370732824404,2526.0545885576953,8869.317672872548,8838.60331840482,35373.51965365522,2053.4691242577414
3,2025-05-12,57352.36965088799,34137.58445035467,56371.956617314645,2927.4123459444477,0.0,0.0,37121.945656906755,894.7849899150366,1256.1657327970383,2252.4005044934984,8838.60331840482,9065.648369448129,34190.78134725828,2931.1643096484745
3,2025-05-13,58459.756625280774,34321.45255712954,57188.66477712879,2325.705752997843,0.0,0.0,36612.73207482499,1460.6183319392294,923.373062035299,2203.4339039956035,9065.648369448129,8261.901944659268,34285.107405601855,2327.6246692231334
3,2025-05-14,56122.17384682325,32876.85265816443,54049.45808330196,2389.0263661241365,0.0,0.0,35269.73002815725,15.74367379990133,878.491115728601,2951.206879249893,8261.901944659268,6019.135780736611,32880.70366203311,2389.026366124137
3,2025-05-15,59863.364103344225,37265.2257205839,60006.10160737776,772.004788491027,0.0,0.0,38188.14616718611,505.3975228070428,372.7699013884252,230.03239735489237,6019.135780736611,8981.230932104858,37416.14137869509,772.0047884910269
3,2025-05-16,24943.264591870866,10434.800696634356,28235.848320541132,2450.0368259615275,0.0,0.0,12944.261756445187,21943.654022860697,3288.3405475540685,0.0,8981.230932104858,8872.7337864432,10496.385133989916,2447.876622455271
3,2025-05-17,29618.12728794249,12390.924005225968,30563.827501455286,1483.886389019389,0.0,0.0,13655.346307241434,14623.22647010879,955.6076240445906,5.6642294155954005,8872.7337864432,10342.68340365851,12169.299714715788,1486.0465925256458
3,2025-05-18,58888.75886199433,36047.71183651454,59053.00632203008,1050.2174963645125,0.0,0.0,37093.657655201496,1274.4545169936482,566.1669758786593,395.81745219445156,10342.68340365851,10657.951689437496,36044.81068233243,1048.846972869068
3,2025-05-19,52108.6418989566,32252.003418126762,51412.81959261885,991.0866686163807,44.220256328787514,308.59105879044364,33559.41868789584,4210.746078186711,435.6359620205246,1137.560332006739,10657.951689437496,7169.141704132043,32258.370436993573,992.4571921118254
3,2025-05-20,53898.76032895486,33406.628740525404,57554.81750460644,4349.23233985926,0.0,0.0,37824.23725214442,0.0,3656.0571756515747,0.0,7169.141704132043,6894.556261566939,33475.00491228516,4349.23233985926
3,2025-05-21,49359.1872007162,31889.71798702347,51254.07718467961,2409.275102382817,0.0,0.0,34563.994703627366,216.34844486963038,1894.8899839634116,0.0,6894.556261566939,4290.463680878032,32154.71960124455,2409.2751023828173
3,2025-05-22,55621.22465288389,34975.29640123907,57143.97991292696,1602.8641459133983,0.0,0.0,36705.22689887661,126.36622622205647,1522.7552600430768,0.0,4290.463680878032,6940.542073943725,35102.36275296321,1602.864145913398
3,2025-05-23,25270.506500521406,10679.43258349871,26659.62275024057,1710.189717599189,0.0,0.0,12386.202349920773,17938.853834786776,1389.1162497191629,0.0,6940.542073943725,6174.970142509174,10676.012632321585,1710.189717599189
3,2025-05-24,33077.174003318534,13772.430258121974,33752.94720502484,890.8715731252905,0.0,0.0,14235.141064956164,21054.5388344015,675.773201706299,0.0,6174.970142509174,10800.0,13344.269491830873,890.8715731252905
3,2025-05-25,55308.93613519299,34103.769982725695,54597.538566623996,1247.6595994214424,0.0,0.0,35351.68014348219,2309.660727395443,571.2636417780449,1264.8292597776062,10800.0,10800.0,34107.7955679963,1243.8845754858928
3,2025-05-26,49909.31635447859,31828.203672692365,56122.193990092695,5695.892391062756,87.26166887899937,447.15125204144306,37904.71484261494,1004.3908042658207,6212.877635614103,17.831950569436685,10800.0,7778.228216002373,31757.896175575195,5699.667414998306
3,2025-05-27,48274.24633834597,31364.62241279323,51333.402130111775,2629.1837063254407,0.0,0.0,34398.52919312588,1423.7072614573542,3059.1557917657997,0.0,7778.228216002373,5738.921005030166,31769.345486800445,2629.183706325441
3,2025-05-28,55403.90496830793,34584.28106502774,57845.89219967614,2783.6869714821382,0.0,0.0,36964.44868121554,449.19887818334564,2441.9872313682126,0.0,5738.921005030166,6656.282360328601,34180.7617097334,2783.6869714821382
3,2025-05-29,51745.298945918265,32784.74038704649,56573.10467738308,5773.66012285114,0.0,0.0,39060.07846361361,0.0,4827.805731464815,0.0,6656.282360328601,6531.0249854388685,33286.418340762466,5773.66012285114
3,2025-05-30,24226.93065242573,10442.17838012959,25746.190139165148,2052.56197267329,117.92190977360644,351.38264639524425,12848.110051019445,17365.810433333332,1519.2594867394175,0.0,6531.0249854388685,5502.830077105755,10444.16543195091,2052.56197267329
3,2025-05-31,33847.78775862169,13563.232448889463,34841.470962709136,1361.0205577443794,22.38267697417721,63.874652133428505,14407.010184169103,17031.98252261621,1017.8095877474974,24.126383660056717,5502.830077105755,10800.0,12982.114974291295,1361.0205577443796
3,2025-06-01,61689.75185737657,41316.177123548085,73336.0802285369,16338.803248814918,441.77456319993485,2597.6306724870856,60305.08495289998,1009.8853787932475,12118.200006862378,471.8716357020527,10800.0,8516.24830644373,41368.651031597976,16338.803248814917
3,2025-06-02,56792.77605120941,38934.89794727464,63972.45223946971,11072.313980316136,382.9403739622512,1757.01769999731,52201.44321802006,491.7574102295208,7226.225045608964,46.54885734866775,8516.24830644373,1200.0,39372.11153770661,11072.313980316136
3,2025-06-03,65798.72056908652,42160.39965233275,71716.56107490513,12243.319656608872,394.32814851259764,1924.871995991069,56293.78960496902,119.35596913580927,8205.537863576557,2287.6973577579383,1200.0,1541.3592750448997,42125.59795236908,12243.319656608874
3,2025-06-04,71657.00378384418,46628.2874175409,73806.23927979008,6092.046039988943,121.40348305875978,679.1617602182569,53339.622561264645,550.146369915225,3950.0743458383645,1800.8388498924753,1541.3592750448997,1514.4746350891976,46568.414761057444,6092.0460399889425
3,2025-06-05,69144.97075601597,45220.507609260676,74407.60339357781,10725.331774113307,400.69994524897106,2567.3412835474714,58659.621394074275,252.36473544091905,7021.35508447563,1758.72244691379,1514.4746350891976,1353.8495670184352,45366.948336413494,10725.331774113307
3,2025-06-06,31783.599249259692,15255.035012522578,35899.61491139355,6101.994160853399,373.7322071131508,2200.4177317223507,23578.208293786003,2724.1812468419776,4116.015662133864,0.0,1353.8495670184352,1564.458473551662,15275.796401210253,6101.994160853399
3,2025-06-07,40565.384436600856,18996.878510670336,42962.23613025225,3612.523874213959,119.66704750481642,741.9290236043113,22804.471951125877,1066.9516089176068,2396.8516936513934,1.1019785084442901e-12,1564.458473551662,8497.66086113038,18450.019053307606,3612.523874213959
3,2025-06-08,79589.99360148306,47927.755060878895,70606.19524321616,2915.0351930269926,0.0,0.0,50816.163794177344,1304.2537915402957,0.0,8954.208733003688,8497.66086113038,9034.497442360363,47908.83669853142,2907.3270956459264
3,2025-06-09,73124.00947940128,49314.67921088847,68458.8750840715,1482.6185406961522,0.0,0.0,51232.46920446914,1444.1832454560401,6.184563972055912e-11,4694.724020593067,9034.497442360363,2663.998064227349,49742.14256639192,1490.3266380772188
3,2025-06-10,78424.7559375904,52764.39721336328,76815.78619729853,491.9767651897826,0.0,0.0,53250.51354846545,1281.4994916623232,0.0,1608.9697402918523,2663.998064227349,2681.90703771928,52758.53678327567,491.97676518978267
3,2025-06-11,80422.55283311909,55270.368744156476,80788.47612002396,830.433416877107,0.0,0.0,56032.24278779503,461.0356675282758,411.87257385102174,45.94928694612645,2681.90703771928,2297.63736220266,55201.80937091792,830.433416877107
3,2025-06-12,80144.5264782626,52829.165603302456,77326.70406573048,1553.4639507714737,0.0,0.0,54598.36066786315,786.8187674477363,257.87477915893083,3075.697191691068,2297.63736220266,2318.5019098096136,53044.89671709167,1553.4639507714737
3,2025-06-13,33480.07093007721,16241.682301463696,34667.20831154766,2042.6907966041601,0.0,0.0,18264.672069154596,3970.525472475694,1187.1373814704516,0.0,2318.5019098096136,2208.716868145162,16221.981272550436,2042.6907966041604
3,2025-06-14,39417.68562833968,19312.86238115858,40573.36847534614,2064.129981435175,0.0,0.0,20822.723733949242,5866.096179934115,1200.8855259187376,45.20267891227422,2208.716868145162,6922.1303249799175,18758.593752514065,2064.129981435175
3,2025-06-15,80370.46723826061,54057.22083043252,79482.9905809433,363.0954141141512,0.0,0.0,54430.525680198196,2235.4363921853555,0.0,887.4766573173199,6922.1303249799175,9304.457526774795,54067.43026608405,363.09541411415125
3,2025-06-16,70827.86362937829,50323.807752586945,70610.7645077657,499.68469517349314,0.0,0.0,51184.20219950203,1217.4283278606083,166.90897988621865,384.00810149881147,9304.457526774795,3217.3976351194747,50684.51750432854,499.6846951734931
3,2025-06-17,78241.27281215979,53709.12235937613,78609.84097011105,733.3499714246369,0.0,0.0,54450.68145970667,444.9775746569601,373.9490259723284,5.380868021062042,3217.3976351194747,2463.2919798651205,53717.331488282034,733.3499714246368
3,2025-06-18,79378.30994052891,52473.889033551146,76925.59649223613,1250.1322331209767,0.0,0.0,53724.956776252235,1946.7266476296365,140.05611753752754,2592.769565830325,2463.2919798651205,2698.522297921226,52474.82454313126,1250.1322331209765
3,2025-06-19,76844.24791057527,50167.78385360724,74568.13889770191,1672.6309049236493,0.0,0.0,51968.939115150504,2213.980775419655,403.231865281351,2679.3408781547064,2698.522297921226,2936.2348580665057,50296.30821022685,1672.6309049236497
3,2025-06-20,32792.504975041455,16366.360694899598,33327.288554475286,879.7425277069442,0.0,0.0,17281.087783617968,8711.558477528166,534.7835794338293,0.0,2936.2348580665057,2799.6237022889936,16401.345255911023,879.7425277069442
3,2025-06-21,36362.369296409306,17583.97621880944,37170.53139675007,1356.2166643608066,0.0,0.0,18448.81279412182,11209.999925055276,808.1621003407666,0.0,2799.6237022889936,5867.316114597529,17092.596129761012,1356.2166643608066
3,2025-06-22,76958.87314837534,50583.85381710742,75557.32413876406,1471.8992730462016,0.0,0.0,51998.86193420143,615.729571296291,496.0717098386605,1897.6207194499443,5867.316114597529,9185.316635530102,50526.96266115522,1471.8992730462014
3,2025-06-23,66445.1216275286,45453.49966797765,65099.17542810118,1168.596640307264,0.0,0.0,47025.152640042026,1223.8352025095182,324.4804896642231,1670.4266890916451,9185.316635530102,3349.007505033605,45856.55599973476,1168.596640307264
3,2025-06-24,76637.65240132582,53405.909425540885,79278.44339465132,3811.1055384467013,1656.6096744394704,8989.008049483455,66187.75781497319,72.28308653348631,2653.613366849289,12.822373523779333,3349.007505033605,3707.3575175614433,53387.644227043034,3811.1055384467018
3,2025-06-25,73245.6222440745,49258.095571106176,74524.03352743833,1863.2562259087754,0.0,0.0,51156.35078230148,633.7237348413024,1328.703346104165,50.292062740349365,3707.3575175614433,3234.765532813255,49293.09455639271,1863.2562259087751
3,2025-06-26,72479.80486663479,48279.00544338512,73034.26432759475,1105.704288305744,0.0,0.0,49481.41580025983,1723.6704676767736,556.2383432997851,1.7788823398245768,3234.765532813255,3177.3711986365797,48375.71151195408,1105.704288305744
3,2025-06-27,32719.89723044917,15847.94062893906,32795.96824164153,904.1975528764768,0.0,0.0,16801.782855715046,10381.456511622682,455.18687627377324,379.11586508141414,3177.3711986365797,3412.0258444995247,15897.585302838568,904.197552876477
3,2025-06-28,39540.23096903129,19013.871185865155,40387.83093569534,1279.3047746702102,0.0,0.0,19872.305385877058,8476.805876041337,847.5999666640537,0.0,3412.0258444995247,9778.269228333895,18593.000611206848,1279.30477467021
3,2025-06-29,67104.10754279654,45464.90227434091,73564.63660892006,8387.484192672344,0.0,0.0,53751.06459369005,1075.0317393314174,6460.5290661235185,0.0,9778.269228333895,9011.265618847594,45363.5804010177,8387.484192672344
3,2025-06-30,63322.97899757127,43767.53281635466,66328.91215728661,4204.200161234531,420.57328949111985,2128.7169611589875,50398.93868242148,96.72839576228196,3005.933159715354,0.0,9011.265618847594,3294.8265920882423,44066.02156002796,4204.20016123453
3,2025-07-01,67070.27299380276,47774.98937955851,81811.31266450872,24541.339409257424,0.0,0.0,72311.34211634804,105.2383177513906,16641.096882846745,1936.0469153200152,3294.8265920882423,2752.3841860522252,47798.814263970744,24512.5278523773
3,2025-07-02,67463.4610184542,48125.61699870702,77388.02159786911,18058.58960519106,5.769866062833216,49.822793452564824,66213.83398595307,2102.251629292653,12622.274686697172,2685.715472396062,2752.3841860522252,2193.4644088213954,48097.24474826816,18066.766444232344
3,2025-07-03,72355.57725627854,52048.91558503194,83929.8514365088,21311.42152506602,15.556137098514682,139.50743749947966,73654.39666782756,1275.1525731103688,14599.73322206405,3008.4026776888477,2193.4644088213954,1718.7542747788066,52187.77812495123,21327.111105376847
3,2025-07-04,33539.55805384883,18869.45593642901,40243.7474428442,8958.006601161633,1461.2399195529897,3141.937402326089,30922.56704203599,10039.581549573313,6647.19409804578,0.0,1718.7542747788066,2242.1483807553677,18864.407530936915,8916.222108772985
3,2025-07-05,36067.28285181847,19890.58942902078,41852.17652734778,8003.648675358715,314.6709470401165,633.975019679622,28456.661263875372,10904.31369159583,5847.320096517273,0.0,2242.1483807553677,2428.463107136693,19773.503505873727,8049.182738322021
3,2025-07-06,77474.73915831072,56828.74790914133,84670.19970698231,13441.722841741634,11.16797896303467,96.88221750432578,70374.55984123208,1461.099631200812,9513.627127030339,2316.663004249014,2428.463107136693,2244.0153308449885,56834.75921503276,13442.91840869499
3,2025-07-07,79311.38158973835,57215.71078306626,79673.59258110671,5770.5232287354465,4.585476691479357,38.64181207909654,62951.03639050669,3651.980478751073,3659.045299808139,3296.834308439773,2244.0153308449885,1747.1928614200233,57141.87134969215,5770.523228735446
3,2025-07-08,89269.41688115743,62927.99522369706,82386.98934587826,2084.6557999143774,0.0,0.0,65005.358083916595,1864.7545724615948,0.0,6882.4275352791665,1747.1928614200233,2898.6882715492893,62920.70228400222,2084.655799914377
3,2025-07-09,85833.99987899793,59609.468257483895,78900.5499581265,2357.5910734333847,0.0,0.0,62045.63910879423,1515.7424802154494,0.0,6933.449920871434,2898.6882715492893,2669.4958510214715,59688.048035360844,2357.591073433385
3,2025-07-10,82563.45679345274,58591.33847135381,76868.78242903098,1965.8734223211982,0.0,0.0,60654.97858688892,478.2586986500746,0.0,5694.674364421765,2669.4958510214715,2502.2043644463984,58689.10516456772,1965.8734223211984
3,2025-07-11,40942.77423127965,23730.720816253925,41109.11648233162,947.633379473704,0.0,0.0,24629.49931653876,6526.19406347414,473.69762959342376,307.3553785414516,2502.2043644463984,2145.1522359585265,23681.865937065057,947.6333794737039
3,2025-07-12,40918.18840038681,23188.054909593433,42429.32155129692,1980.691268756149,0.0,0.0,25037.370559720555,8673.291344256268,1511.1331509101096,0.0,2145.1522359585265,2166.3174243668304,23056.679290964406,1980.691268756149
3,2025-07-13,81759.46985644406,54648.83725960007,74058.5357263689,2563.214433364894,288.01473386568716,2460.696085165908,59703.1851340929,1220.224784051653,40.11880607085101,7741.052936146021,2166.3174243668304,2383.891238525347,54679.27461556209,2563.2144333648944
3,2025-07-14,77678.72620078715,55855.37027830274,75732.86016583239,847.382895318283,232.7667998492998,2018.6700716930523,58752.93595507313,1288.8134719454265,218.18451601521522,2164.050550969976,2383.891238525347,1801.571803909616,55886.8829880618,847.3828953182831
3,2025-07-15,83867.81062195849,57152.603020682654,77680.72930432644,3440.596541976728,22.464849964471455,192.54622904548484,60751.42670463573,674.1486585457628,431.41776755013416,6618.499085182172,1801.571803909616,2438.8687770490446,57118.283933613515,3440.596541976728
3,2025-07-16,80118.12395571901,57773.84649679501,76366.31411181421,1308.850549484248,0.0,0.0,59087.34464253499,467.5360014812357,0.0,3751.809843904799,2438.8687770490446,2573.2499521730338,57778.494093050744,1308.850549484248
3,2025-07-17,78393.0596311446,57718.433205386886,76738.58600955151,473.5010897219138,0.0,0.0,58373.14365545523,662.1540405643016,23.868350847992474,1678.3419724410965,2573.2499521730338,2086.9212706083654,57899.64256573332,473.5010897219138
3,2025-07-18,41492.704806908056,23124.955978372764,41495.29678216433,1050.0727619340478,0.0,0.0,24160.817306171004,7774.786955221038,471.86968541050436,469.2777101542314,2086.9212706083654,2063.837040409165,23110.744544236957,1050.0727619340478
3,2025-07-19,41547.23472366254,23490.161316605117,41837.06946753014,801.9078510293959,0.0,0.0,24065.501111723683,12220.825531502254,437.53973643314083,147.70499256554288,2063.837040409165,2051.1399253610825,23263.593260694288,801.907851029396
3,2025-07-20,77191.20917966054,56142.06556426787,76918.93021835582,205.3009579754895,4.962006804438829,42.22171589897,56441.896754912974,609.743136424757,51.89834696149995,324.17730826621187,2051.1399253610825,2405.426922083681,56194.37408103851,205.3009579754895
