date,time_start,price_yuan_per_kwh,forecast_net_kwh,actual_net_kwh,committed_plan_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,emergency_kwh,surplus_kwh
2025-05-21,13:40,0.8623,-224.7685583333332,-388.8976333333335,0.0,0.0,0.0,10800.0,10800.0,0.0,388.8976333333335
2025-05-21,13:50,0.9026,-204.27174166666668,-353.78628333333336,0.0,0.0,0.0,10800.0,10800.0,0.0,353.78628333333336
2025-05-21,14:00,0.9754,-177.74937500000004,-320.28166666666675,0.0,0.0,0.0,10800.0,10800.0,0.0,320.28166666666675
2025-05-21,14:10,1.0002,-148.85463333333325,-202.28981666666664,0.0,0.0,0.0,10800.0,10800.0,0.0,202.28981666666664
2025-05-21,14:20,0.9978,-95.65184166666666,-123.87146666666672,0.0,0.0,0.0,10800.0,10800.0,0.0,123.87146666666672
2025-05-21,14:30,1.0271,-41.76104166666664,-102.7016666666666,0.0,0.0,0.0,10800.0,10800.0,0.0,102.7016666666666
2025-05-21,14:40,1.0906,-47.85002499999996,-31.266566666666677,0.0,0.0,0.0,10800.0,10800.0,0.0,31.266566666666677
2025-05-21,14:50,0.9376,-39.90274166666654,58.28036666666674,0.0,0.0,58.28036666666674,10800.0,10735.244037037037,0.0,0.0
2025-05-21,15:00,0.6694,-1.853541666666672,119.86750000000006,71.68854166666677,0.0,48.1789583333333,10735.244037037037,10681.711861111111,0.0,0.0
2025-05-21,15:10,0.66,41.55751666666674,145.69213333333323,94.02856666666673,0.0,51.6635666666665,10681.711861111111,10624.307898148149,0.0,0.0
2025-05-21,15:20,0.7217,66.74435,187.91544999999996,94.31368333333336,0.0,93.60176666666662,10624.307898148149,10520.305935185186,0.0,0.0
2025-05-21,15:30,0.7308,93.76500000000004,266.38041666666663,132.85020833333328,0.0,133.53020833333335,10520.305935185186,10371.939037037038,0.0,0.0
2025-05-21,15:40,0.7534,162.90388333333334,343.81421666666665,203.91095000000007,0.0,139.90326666666658,10371.939037037038,10216.490962962964,0.0,0.0
2025-05-21,15:50,0.7823,224.6519833333333,348.03323333333344,254.36105000000003,0.0,93.67218333333342,10216.490962962964,10112.410759259259,0.0,0.0
2025-05-21,16:00,0.8055,259.89458333333334,319.5774999999999,259.80791666666664,0.0,59.76958333333323,10112.410759259259,10046.00011111111,0.0,0.0
2025-05-21,16:10,0.8271,322.9935583333333,369.8761833333333,309.58089166666673,0.0,60.29529166666655,10046.00011111111,9979.005342592593,0.0,0.0
2025-05-21,16:20,0.8519,373.9982499999999,415.14745000000005,390.9126916666666,0.0,24.23475833333346,9979.005342592593,9952.077833333333,0.0,0.0
2025-05-21,16:30,0.8791,410.1089583333332,434.5291666666666,420.8117037808641,0.0,13.717462885802476,9952.077833333333,9936.836207904664,0.0,0.0
2025-05-21,16:40,0.9024,457.99246666666664,492.13744999999983,491.5135416666666,0.0,0.6239083333332687,9936.836207904664,9936.142976423182,0.0,0.0
2025-05-21,16:50,0.9163,507.2079833333333,543.1090666666666,544.5111354166665,1.4020687499998985,0.0,9936.142976423182,9937.404838298182,0.0,0.0
2025-05-21,17:00,0.9264,575.911875,589.4595833333334,588.4825,0.0,0.9770833333334856,9937.404838298182,9936.319190150034,0.0,0.0
2025-05-21,17:10,0.9462,689.2382416666666,676.0041833333332,708.6175333333333,32.61335000000007,0.0,9936.319190150034,9965.671205150034,0.0,0.0
2025-05-21,17:20,0.9742,753.071825,722.8136833333332,781.2082,58.39451666666683,0.0,9965.671205150034,10018.226270150035,0.0,0.0
2025-05-21,17:30,0.9862,780.863125,743.54,787.3029166666665,43.76291666666662,0.0,10018.226270150035,10057.612895150034,0.0,0.0
2025-05-21,17:40,0.976,850.6448416666667,811.4119833333332,848.2993749999997,36.8873916666665,0.0,10057.612895150034,10090.811547650033,0.0,0.0
2025-05-21,17:50,1.0742,762.4995,748.1703166666666,757.651175,9.480858333333343,0.0,10090.811547650033,10099.344320150034,0.0,0.0
2025-05-21,18:00,1.2313,584.8647916666666,597.63625,546.0572916666666,0.0,51.57895833333337,10099.344320150034,10042.03436644633,0.0,0.0
2025-05-21,18:10,1.2561,612.3965416666665,606.8635833333333,569.7219131687234,0.0,37.141670164609906,10042.03436644633,10000.765844041209,0.0,0.0
2025-05-21,18:20,1.2447,694.3411083333333,693.3592833333332,692.9136166666667,0.0,0.44566666666647237,10000.765844041209,10000.270658856023,0.0,0.0
2025-05-21,18:30,1.2545,708.77,754.0058333333334,692.3738749999999,0.0,61.63195833333352,10000.270658856023,9931.79070515232,0.0,0.0
2025-05-21,18:40,1.2522,740.429075,764.4999666666666,765.5207666666666,1.0207999999999942,0.0,9931.79070515232,9932.70942515232,0.0,0.0
2025-05-21,18:50,1.2881,739.7329083333333,755.1194166666666,782.9452749999999,27.82585833333333,0.0,9932.70942515232,9957.752697652319,0.0,0.0
2025-05-21,19:00,1.3466,723.9508333333333,745.3883333333333,0.0,0.0,745.3883333333333,9957.752697652319,9129.543438393059,0.0,0.0
2025-05-21,19:10,1.3523,737.3913416666667,738.3349166666667,0.0,0.0,738.3349166666667,9129.543438393059,8309.171308763429,0.0,0.0
2025-05-21,19:20,1.3445,752.8976916666667,765.9611333333334,37.99572500000011,0.0,727.9654083333332,8309.171308763429,7500.320855059726,0.0,0.0
2025-05-21,19:30,1.3483,726.095,808.46,33.846666666666806,0.0,774.6133333333332,7500.320855059726,6639.639373578244,0.0,0.0
2025-05-21,19:40,1.349,733.1322499999999,811.0043333333333,0.0,0.0,811.0043333333333,6639.639373578244,5738.523447652318,0.0,0.0
2025-05-21,19:50,1.3473,754.8941,799.6987833333334,4.6202416666666295,0.0,795.0785416666668,5738.523447652318,4855.102845800467,0.0,0.0
2025-05-21,20:00,1.3482,769.2766666666666,795.3666666666666,32.9816666666668,0.0,762.3849999999998,4855.102845800467,4008.0084013560227,0.0,0.0
2025-05-21,20:10,1.3513,769.8424333333332,791.2485166666667,77.84458333333328,0.0,713.4039333333334,4008.0084013560227,3215.3373643189857,0.0,0.0
2025-05-21,20:20,1.34,752.6211999999999,775.4620666666666,516.9880368312755,0.0,258.4740298353911,3215.3373643189857,2928.1439978352178,0.0,0.0
2025-05-21,20:30,1.3489,752.1624999999999,766.7983333333333,70.00333333333344,0.0,696.7949999999998,2928.1439978352178,2153.927331168551,0.0,0.0
2025-05-21,20:40,1.3952,761.7551249999999,797.1311666666667,32.10771666666665,0.0,765.02345,2153.927331168551,1303.9012756129955,0.0,0.0
2025-05-21,20:50,1.2226,765.872,825.7645333333332,809.6085416666666,0.0,16.155991666666676,1303.9012756129955,1285.9501737611436,0.0,0.0
2025-05-21,21:00,0.9332,769.1366666666665,834.9833333333332,823.5974999999999,0.0,11.385833333333325,1285.9501737611436,1273.2992478352176,0.0,0.0
2025-05-21,21:10,0.9068,785.5937666666666,836.7934166666666,853.6110805898841,16.817663923217435,0.0,1273.2992478352176,1288.4351453661131,0.0,0.0
2025-05-21,21:20,0.9371,780.3820916666666,800.2237499999999,849.1012166666667,48.87746666666678,0.0,1288.4351453661131,1332.4248653661132,0.0,0.0
2025-05-21,21:30,0.9371,769.4125,774.8116666666666,855.9016666666666,81.09000000000005,0.0,1332.4248653661132,1405.4058653661132,0.0,0.0
2025-05-21,21:40,0.9871,784.2168083333333,828.1104333333333,822.8438583333333,0.0,5.266574999999989,1405.4058653661132,1399.5541153661131,0.0,0.0
2025-05-21,21:50,0.7764,712.6705916666666,746.7931,749.3702416666666,2.5771416666666394,0.0,1399.5541153661131,1401.8735428661132,0.0,0.0
2025-05-21,22:00,0.4209,580.5775,562.2916666666666,678.2991666666666,116.00749999999996,0.0,1401.8735428661132,1506.280292866113,0.0,0.0
2025-05-21,22:10,0.3859,570.10565,536.4604999999999,701.01551652946,164.55501652946003,0.0,1506.280292866113,1654.3798077426272,0.0,0.0
2025-05-21,22:20,0.4368,581.1132249999999,591.49795,611.67215,20.174200000000035,0.0,1654.3798077426272,1672.5365877426273,0.0,0.0
2025-05-21,22:30,0.4198,557.1125,620.4066666666666,638.8583333333332,18.451666666666654,0.0,1672.5365877426273,1689.1430877426274,0.0,0.0
2025-05-21,22:40,0.4186,565.4279833333333,600.2041166666667,639.3878833333332,39.18376666666658,0.0,1689.1430877426274,1724.4084777426274,0.0,0.0
2025-05-21,22:50,0.4241,579.9870083333333,602.8828,635.3717833333333,32.488983333333266,0.0,1724.4084777426274,1753.6485627426273,0.0,0.0
2025-05-21,23:00,0.4237,574.3766666666667,625.2183333333332,618.1016666666667,0.0,7.116666666666617,1753.6485627426273,1745.74115533522,0.0,0.0
2025-05-21,23:10,0.4248,587.4497666666666,599.8335,615.8222416666665,15.988741666666506,0.0,1745.74115533522,1760.1310228352197,0.0,0.0
2025-05-21,23:20,0.424,573.8025833333334,592.5806166666666,600.1328047778045,7.552188111137923,0.0,1760.1310228352197,1766.9279921352438,0.0,0.0
2025-05-21,23:30,0.422,557.0625,626.345,579.7859270466453,0.0,46.559072953354814,1766.9279921352438,1715.1956888537384,0.0,0.0
2025-05-21,23:40,0.424,563.998775,652.0684166666666,583.26855,0.0,68.79986666666657,1715.1956888537384,1638.7513925574422,0.0,0.0
2025-05-21,23:50,0.4271,596.1032416666667,643.5171333333333,613.7974,0.0,29.71973333333327,1638.7513925574422,1605.7294666315163,0.0,0.0
2025-05-22,00:00,0.4276,612.3108333333333,607.8566666666666,645.7641666666666,37.907500000000056,0.0,1605.7294666315163,1639.8462166315164,0.0,0.0
2025-05-22,00:10,0.4248,588.7524416666666,574.75875,1406.6430999999998,831.8843499999998,0.0,1639.8462166315164,2388.5421316315164,0.0,0.0
2025-05-22,00:20,0.4245,570.0233,556.3628666666666,1390.8414249999998,833.3333333333333,0.0,2388.5421316315164,3138.5421316315164,0.0,1.1452249999999822
2025-05-22,00:30,0.4269,583.9508333333333,555.92,1411.8683333333333,833.3333333333333,0.0,3138.5421316315164,3888.5421316315164,0.0,22.615000000000123
2025-05-22,00:40,0.4272,597.6457083333332,567.81215,1410.4528333333333,833.3333333333333,0.0,3888.5421316315164,4638.542131631517,0.0,9.307350000000042
2025-05-22,00:50,0.4271,580.3067333333333,569.4186333333333,1391.986975,822.5683416666667,0.0,4638.542131631517,5378.853639131517,0.0,0.0
2025-05-22,01:00,0.4285,570.2749999999999,571.03,1370.6324999999997,799.6024999999997,0.0,5378.853639131517,6098.495889131517,0.0,0.0
2025-05-22,01:10,0.4311,581.1673833333333,599.2145833333333,595.8388166666667,0.0,3.3757666666665678,6098.495889131517,6094.745037279666,0.0,0.0
2025-05-22,01:20,0.4302,573.4086166666666,600.5823333333333,1406.0807166666666,805.4983833333333,0.0,6094.745037279666,6819.693582279666,0.0,0.0
2025-05-22,01:30,0.4279,575.8608333333333,578.535,1400.5733333333333,822.0383333333333,0.0,6819.693582279666,7559.528082279666,0.0,0.0
2025-05-22,01:40,0.4312,578.7870416666666,589.37425,605.6593333333333,16.28508333333335,0.0,7559.528082279666,7574.184657279666,0.0,0.0
2025-05-22,01:50,0.4333,593.2798,594.7932999999999,599.4843916666667,4.691091666666766,0.0,7574.184657279666,7578.406639779666,0.0,0.0
2025-05-22,02:00,0.4311,595.4499999999999,589.9749999999999,1201.4599065205384,611.4849065205385,0.0,7578.406639779666,8128.74305564815,0.0,0.0
2025-05-22,02:10,0.4293,606.2934916666667,607.9036666666666,1422.9645,815.0608333333334,0.0,8128.74305564815,8862.29780564815,0.0,0.0
2025-05-22,02:20,0.4324,599.724025,603.8902333333333,626.38405,22.493816666666678,0.0,8862.29780564815,8882.54224064815,0.0,0.0
2025-05-22,02:30,0.4367,599.2466666666667,583.2766666666666,618.7333333333333,35.45666666666668,0.0,8882.54224064815,8914.45324064815,0.0,0.0
2025-05-22,02:40,0.4348,602.7187916666667,595.5826333333333,641.0414666666667,45.45883333333339,0.0,8914.45324064815,8955.36619064815,0.0,0.0
2025-05-22,02:50,0.4335,596.0199666666666,590.4323499999999,618.4156499999998,27.983299999999815,0.0,8955.36619064815,8980.55116064815,0.0,0.0
2025-05-22,03:00,0.4357,591.6624999999999,576.7933333333333,601.1416666666665,24.348333333333237,0.0,8980.55116064815,9002.464660648151,0.0,0.0
2025-05-22,03:10,0.4374,602.1997666666666,612.3845666666666,625.2676916666667,12.883125000000014,0.0,9002.464660648151,9014.05947314815,0.0,0.0
2025-05-22,03:20,0.4371,610.7529999999999,614.6448166666667,635.5323333333333,20.887516666666663,0.0,9014.05947314815,9032.85823814815,0.0,0.0
2025-05-22,03:30,0.4356,604.935,580.1949999999999,620.6583333333333,40.46333333333332,0.0,9032.85823814815,9069.27523814815,0.0,0.0
2025-05-22,03:40,0.4353,607.2060666666666,590.5742499999999,617.4423999999999,26.868150000000053,0.0,9069.27523814815,9093.456573148149,0.0,0.0
2025-05-22,03:50,0.436,602.957975,608.28845,601.1123249999999,0.0,7.176125000000112,9093.456573148149,9085.483100925927,0.0,0.0
2025-05-22,04:00,0.4378,590.5033333333333,611.1316666666667,620.4133333333333,9.281666666666677,0.0,9085.483100925927,9093.836600925926,0.0,0.0
2025-05-22,04:10,0.4401,583.9261166666666,613.84845,626.0302666666666,12.181816666666691,0.0,9093.836600925926,9104.800235925926,0.0,0.0
2025-05-22,04:20,0.4389,587.6756666666665,596.1656499999999,603.5833666666665,7.417716666666628,0.0,9104.800235925926,9111.476180925927,0.0,0.0
2025-05-22,04:30,0.4364,600.7383333333332,582.3916666666667,621.4941666666666,39.10249999999998,0.0,9111.476180925927,9146.668430925927,0.0,0.0
2025-05-22,04:40,0.4393,595.9339499999999,615.5843333333333,622.8209249999999,7.236591666666541,0.0,9146.668430925927,9153.181363425927,0.0,0.0
2025-05-22,04:50,0.4422,593.9820083333333,604.9228166666667,615.185025,10.26220833333328,0.0,9153.181363425927,9162.417350925927,0.0,0.0
2025-05-22,05:00,0.4395,606.1208333333333,553.4566666666666,620.5758333333332,67.11916666666667,0.0,9162.417350925927,9222.824600925927,0.0,0.0
2025-05-22,05:10,0.4333,595.1095333333333,552.7859166666667,653.7615249999999,100.97560833333313,0.0,9222.824600925927,9313.702648425928,0.0,0.0
2025-05-22,05:20,0.4439,612.7540916666667,558.4304166666667,617.619325,59.1889083333333,0.0,9313.702648425928,9366.972665925927,0.0,0.0
2025-05-22,05:30,0.4301,574.3747916666666,534.9141666666667,1347.531875,812.6177083333332,0.0,9366.972665925927,10098.328603425927,0.0,0.0
2025-05-22,05:40,0.3713,502.4203749999999,504.8963499999999,1280.0699749999999,775.1736249999999,0.0,10098.328603425927,10795.984865925928,0.0,0.0
2025-05-22,05:50,0.5708,545.5455083333334,537.3344833333333,0.0,0.0,537.3344833333333,10795.984865925928,10198.946551111114,0.0,0.0
2025-05-22,06:00,0.9099,655.3079166666666,596.2633333333333,0.0,0.0,596.2633333333333,10198.946551111114,9536.4317362963,0.0,0.0
2025-05-22,06:10,0.9368,629.2311083333334,570.2641666666667,0.0,0.0,570.2641666666667,9536.4317362963,8902.804884444447,0.0,0.0
2025-05-22,06:20,0.8758,551.6944833333333,508.3212666666667,0.0,0.0,508.3212666666667,8902.804884444447,8338.00347703704,0.0,0.0
2025-05-22,06:30,0.8759,510.52604166666663,460.2654166666666,0.0,0.0,460.2654166666666,8338.00347703704,7826.597458518522,0.0,0.0
2025-05-22,06:40,0.8601,484.4200583333334,430.9354333333334,0.0,0.0,430.9354333333334,7826.597458518522,7347.780310370374,0.0,0.0
2025-05-22,06:50,0.8442,432.36637500000006,406.58788333333325,0.0,0.0,406.58788333333325,7347.780310370374,6896.015995555559,0.0,0.0
2025-05-22,07:00,0.8334,389.2989583333333,352.6691666666665,0.0,0.0,352.6691666666665,6896.015995555559,6504.161365925929,0.0,0.0
2025-05-22,07:10,0.8092,333.6134666666666,248.75544999999988,0.0,0.0,248.75544999999988,6504.161365925929,6227.766421481485,0.0,0.0
2025-05-22,07:20,0.7972,295.38326666666666,191.49698333333345,0.0,0.0,191.49698333333345,6227.766421481485,6014.991995555559,0.0,0.0
2025-05-22,07:30,0.7644,221.09250000000003,173.11833333333345,0.0,0.0,173.11833333333345,6014.991995555559,5822.638291851855,0.0,0.0
2025-05-22,07:40,0.6899,145.92739166666672,113.75240000000008,0.0,0.0,113.75240000000008,5822.638291851855,5696.246736296299,0.0,0.0
2025-05-22,07:50,0.86,235.64278333333328,169.39555000000007,0.0,0.0,169.39555000000007,5696.246736296299,5508.029458518521,0.0,0.0
2025-05-22,08:00,1.1617,352.91874999999993,299.9187499999998,0.0,0.0,299.9187499999998,5508.029458518521,5174.786402962965,0.0,0.0
2025-05-22,08:10,1.1683,327.43385833333326,285.6397999999998,0.0,0.0,285.6397999999998,5174.786402962965,4857.408847407411,0.0,0.0
2025-05-22,08:20,1.0956,249.87502499999982,211.18989999999997,0.0,0.0,211.18989999999997,4857.408847407411,4622.753402962966,0.0,0.0
2025-05-22,08:30,1.0849,198.85375,155.4062499999999,0.0,0.0,155.4062499999999,4622.753402962966,4450.079791851855,0.0,0.0
2025-05-22,08:40,1.061,174.59981666666658,116.43671666666683,0.0,0.0,116.43671666666683,4450.079791851855,4320.705662222224,0.0,0.0
2025-05-22,08:50,1.043,125.9620583333334,105.38519999999994,0.0,0.0,105.38519999999994,4320.705662222224,4203.610995555558,0.0,0.0
2025-05-22,09:00,1.036,67.72958333333327,68.04083333333324,0.0,0.0,68.04083333333324,4203.610995555558,4128.010069629632,0.0,0.0
2025-05-22,09:10,1.0147,-9.999358333333362,-62.791233333333366,0.0,62.791233333333366,0.0,4128.010069629632,4184.522179629632,0.0,0.0
2025-05-22,09:20,0.9922,-38.78494999999998,-136.55686666666656,0.0,136.55686666666656,0.0,4184.522179629632,4307.423359629632,0.0,0.0
2025-05-22,09:30,0.97,-93.24020833333327,-135.24458333333314,0.0,135.24458333333314,0.0,4307.423359629632,4429.1434846296315,0.0,0.0
2025-05-22,09:40,0.9422,-132.4453083333333,-173.9141666666667,0.0,173.9141666666667,0.0,4429.1434846296315,4585.666234629632,0.0,0.0
2025-05-22,09:50,0.9569,-161.20527500000003,-155.82854999999995,0.0,155.82854999999995,0.0,4585.666234629632,4725.911929629631,0.0,0.0
2025-05-22,10:00,0.9977,-177.5902083333333,-86.02083333333348,0.0,86.02083333333348,0.0,4725.911929629631,4803.330679629631,0.0,0.0
2025-05-22,10:10,0.9919,-170.29896666666662,-90.01983333333328,0.0,90.01983333333328,0.0,4803.330679629631,4884.348529629631,0.0,0.0
2025-05-22,10:20,0.9588,-197.76414999999997,-148.8031000000001,0.0,148.8031000000001,0.0,4884.348529629631,5018.271319629632,0.0,0.0
2025-05-22,10:30,0.9549,-248.9389583333333,-219.04916666666668,0.0,219.04916666666668,0.0,5018.271319629632,5215.415569629632,0.0,0.0
2025-05-22,10:40,0.9839,-240.11854166666672,-276.78739999999993,0.0,276.78739999999993,0.0,5215.415569629632,5464.524229629632,0.0,0.0
2025-05-22,10:50,0.799,-252.3801833333332,-320.13311666666664,0.0,320.13311666666664,0.0,5464.524229629632,5752.644034629632,0.0,0.0
2025-05-22,11:00,0.5025,-280.7252083333333,-328.2187500000002,0.0,328.2187500000002,0.0,5752.644034629632,6048.040909629633,0.0,0.0
2025-05-22,11:10,0.4662,-316.5082666666667,-283.83850000000007,0.0,283.83850000000007,0.0,6048.040909629633,6303.495559629632,0.0,0.0
2025-05-22,11:20,0.5007,-333.61957499999994,-276.8249833333334,0.0,276.8249833333334,0.0,6303.495559629632,6552.6380446296325,0.0,0.0
2025-05-22,11:30,0.4827,-360.4320833333331,-309.6079166666668,0.0,309.6079166666668,0.0,6552.6380446296325,6831.285169629633,0.0,0.0
2025-05-22,11:40,0.4785,-367.84568333333334,-307.60120000000006,0.0,307.60120000000006,0.0,6831.285169629633,7108.126249629633,0.0,0.0
2025-05-22,11:50,0.4662,-394.31398333333345,-340.0300500000001,0.0,340.0300500000001,0.0,7108.126249629633,7414.153294629633,0.0,0.0
2025-05-22,12:00,0.4432,-413.4193749999999,-380.3587500000001,352.4443750000001,732.8031250000001,0.0,7414.153294629633,8073.676107129633,0.0,0.0
2025-05-22,12:10,0.4411,-457.7594166666666,-333.9804833333335,400.54741666666683,734.5279000000003,0.0,8073.676107129633,8734.751217129633,0.0,0.0
2025-05-22,12:20,0.4551,-447.06317499999994,-355.40075,7.318357932900767,362.7191079329008,0.0,8734.751217129633,9061.198414269244,0.0,0.0
2025-05-22,12:30,0.4463,-395.58208333333334,-424.25958333333335,415.00749999999977,833.3333333333333,0.0,9061.198414269244,9811.198414269244,0.0,5.933749999999861
2025-05-22,12:40,0.4113,-395.89551666666654,-359.7012500000001,384.80330833333346,744.5045583333335,0.0,9811.198414269244,10481.252516769244,0.0,0.0
2025-05-22,12:50,0.5682,-379.89621666666653,-287.86458333333326,0.0,287.86458333333326,0.0,10481.252516769244,10740.330641769244,0.0,0.0
2025-05-22,13:00,0.8279,-313.4233333333334,-290.47,0.0,66.29928692306243,0.0,10740.330641769244,10800.0,0.0,224.1707130769376
2025-05-22,13:10,0.8636,-287.22411666666665,-323.6008999999999,0.0,0.0,0.0,10800.0,10800.0,0.0,323.6008999999999
2025-05-22,13:20,0.8416,-276.7869083333334,-338.1377666666667,0.0,0.0,0.0,10800.0,10800.0,0.0,338.1377666666667
2025-05-22,13:30,0.8618,-253.81291666666664,-334.81875000000014,0.0,0.0,0.0,10800.0,10800.0,0.0,334.81875000000014
2025-05-22,13:40,0.8623,-244.43459999999982,-340.6788333333334,0.0,0.0,0.0,10800.0,10800.0,0.0,340.6788333333334
2025-05-22,13:50,0.9026,-248.96676666666667,-292.97155,0.0,0.0,0.0,10800.0,10800.0,0.0,292.97155
2025-05-22,14:00,0.9754,-249.14270833333325,-202.05083333333323,0.0,0.0,0.0,10800.0,10800.0,0.0,202.05083333333323
2025-05-22,14:10,1.0002,-219.35561666666655,-149.0279333333333,0.0,0.0,0.0,10800.0,10800.0,0.0,149.0279333333333
2025-05-22,14:20,0.9978,-152.1561333333334,-114.87913333333336,0.0,0.0,0.0,10800.0,10800.0,0.0,114.87913333333336
2025-05-22,14:30,1.0271,-82.99416666666662,-81.95958333333328,0.0,0.0,0.0,10800.0,10800.0,0.0,81.95958333333328
2025-05-22,14:40,1.0906,-57.41913333333332,-52.58461666666676,0.0,0.0,0.0,10800.0,10800.0,0.0,52.58461666666676
2025-05-22,14:50,0.9376,-12.41742499999998,-1.1066833333331942,0.0,0.0,0.0,10800.0,10800.0,0.0,1.1066833333331942
2025-05-22,15:00,0.6694,52.15875,58.303750000000036,125.70083333333343,0.0,0.0,10800.0,10800.0,0.0,67.3970833333334
2025-05-22,15:10,0.66,77.17065833333328,84.98849999999993,132.147726851852,0.0,0.0,10800.0,10800.0,0.0,47.15922685185208
2025-05-22,15:20,0.7217,123.61097499999994,118.39391666666666,151.1803083333333,0.0,0.0,10800.0,10800.0,0.0,32.786391666666646
2025-05-22,15:30,0.7308,182.7297916666667,164.20333333333326,221.81499999999994,0.0,0.0,10800.0,10800.0,0.0,57.61166666666668
2025-05-22,15:40,0.7534,189.70504999999997,192.8493166666666,230.7121166666667,0.0,0.0,10800.0,10800.0,0.0,37.86280000000011
2025-05-22,15:50,0.7823,251.44013333333334,247.8977,281.14920000000006,0.0,0.0,10800.0,10800.0,0.0,33.25150000000008
2025-05-22,16:00,0.8055,329.6995833333334,321.47875,329.6129166666667,0.0,0.0,10800.0,10800.0,0.0,8.134166666666715
2025-05-22,16:10,0.8271,366.56175833333333,361.74368333333337,353.1490916666668,0.0,8.594591666666588,10800.0,10790.450453703705,0.0,0.0
2025-05-22,16:20,0.8519,393.8340249999999,418.3989666666665,410.74846666666656,0.0,7.6504999999999725,10790.450453703705,10781.949898148148,0.0,0.0
2025-05-22,16:30,0.8791,455.2787499999999,481.06583333333344,478.9922916666666,0.0,2.073541666666859,10781.949898148148,10779.645962962963,0.0,0.0
2025-05-22,16:40,0.9024,507.96472500000004,491.10958333333326,541.4857999999999,22.61559670781935,0.0,10779.645962962963,10800.0,0.0,27.760619958847315
2025-05-22,16:50,0.9163,553.9919,536.3120333333333,615.3674166666666,0.0,0.0,10800.0,10800.0,0.0,79.05538333333334
2025-05-22,17:00,0.9264,597.7295833333333,615.8295833333334,610.3002083333332,0.0,5.5293750000001864,10800.0,10793.856249999999,0.0,0.0
2025-05-22,17:10,0.9462,673.4408583333334,640.7855666666667,681.3331110000018,6.826388888890102,0.0,10793.856249999999,10800.0,0.0,33.72115544444512
2025-05-22,17:20,0.9742,715.730825,671.9528,697.1187499999999,0.0,0.0,10800.0,10800.0,0.0,25.16594999999984
2025-05-22,17:30,0.9862,771.5489583333333,742.2954166666665,745.8028562499992,0.0,0.0,10800.0,10800.0,0.0,3.5074395833327117
2025-05-22,17:40,0.976,833.8173333333333,799.4558166666666,831.4718666666663,0.0,0.0,10800.0,10800.0,0.0,32.01604999999972
2025-05-22,17:50,1.0742,793.8777416666667,725.9482333333333,789.0294166666666,0.0,0.0,10800.0,10800.0,0.0,63.081183333333314
2025-05-22,18:00,1.2313,636.2595833333332,610.0620833333334,597.4520833333332,0.0,12.610000000000078,10800.0,10785.988888888889,0.0,0.0
2025-05-22,18:10,1.2561,639.4668583333333,667.7141166666667,603.9781583333333,0.0,63.735958333333315,10785.988888888889,10715.171157407407,0.0,0.0
2025-05-22,18:20,1.2447,694.6389166666667,746.6468666666667,693.2114250000001,0.0,53.435441666666605,10715.171157407407,10655.798444444445,0.0,0.0
2025-05-22,18:30,1.2545,713.8902083333334,750.6745833333333,703.1877083333334,0.0,47.48687499999999,10655.798444444445,10603.03525,0.0,0.0
2025-05-22,18:40,1.2522,750.8409666666666,732.83275,775.9326583333333,43.099908333333246,0.0,10603.03525,10641.825167500001,0.0,0.0
2025-05-22,18:50,1.2881,778.84475,738.8225333333334,822.0571166666666,83.23458333333323,0.0,10641.825167500001,10716.736292500002,0.0,0.0
2025-05-22,19:00,1.3466,759.8466666666666,764.6833333333334,21.876666666666665,0.0,742.8066666666667,10716.736292500002,9891.39555175926,0.0,0.0
2025-05-22,19:10,1.3523,788.6508249999999,772.8979999999999,48.59804166666663,0.0,724.2999583333333,9891.39555175926,9086.61782027778,0.0,0.0
2025-05-22,19:20,1.3445,772.8550749999999,779.0878166666665,57.953108333333375,0.0,721.1347083333332,9086.61782027778,8285.357033240742,0.0,0.0
2025-05-22,19:30,1.3483,746.3983333333333,782.685,54.15000000000009,0.0,728.5349999999999,8285.357033240742,7475.873699907408,0.0,0.0
2025-05-22,19:40,1.349,773.1901333333333,770.4780499999999,36.09680000000003,0.0,734.3812499999999,7475.873699907408,6659.894533240742,0.0,0.0
2025-05-22,19:50,1.3473,773.394775,774.801,23.12091666666663,0.0,751.6800833333334,6659.894533240742,5824.694440648149,0.0,0.0
2025-05-22,20:00,1.3482,763.5166666666667,783.05,27.221666666666806,0.0,755.8283333333331,5824.694440648149,4984.88518138889,0.0,0.0
2025-05-22,20:10,1.3513,757.0543749999999,758.3488166666666,65.05652499999997,0.0,693.2922916666666,4984.88518138889,4214.560412870371,0.0,0.0
2025-05-22,20:20,1.34,771.9011416666667,785.7524,544.0301166666643,0.0,241.72228333333567,4214.560412870371,3945.9800980555533,0.0,0.0
2025-05-22,20:30,1.3489,787.375,835.9033333333333,105.21583333333353,0.0,730.6874999999998,3945.9800980555533,3134.1050980555538,0.0,0.0
2025-05-22,20:40,1.3952,764.6509666666666,792.7727,35.00355833333333,0.0,757.7691416666667,3134.1050980555538,2292.1393850925906,0.0,0.0
2025-05-22,20:50,1.2226,771.2672583333333,769.4874,815.0038,45.51640000000003,0.0,2292.1393850925906,2333.1041450925904,0.0,0.0
2025-05-22,21:00,0.9332,792.6333333333332,798.2266666666666,847.0941666666665,48.86749999999998,0.0,2333.1041450925904,2377.0848950925906,0.0,0.0
