policy,date,time_start,price_yuan_per_kwh,initial_plan_kwh,final_contract_kwh,adjustment_fee_yuan,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,actual_net_kwh,emergency_kwh,surplus_kwh
6+12+18,2025-10-28,05:20,0.4439,631.9762666666667,631.9762666666667,0.0,0.0,0.0,9300.0,9300.0,616.924,0.0,15.052266666666696
6+12+18,2025-10-28,05:30,0.4301,1481.815833333333,1481.815833333333,0.0,833.3333333333333,0.0,9300.0,10050.0,626.8249999999999,0.0,21.657499999999914
6+12+18,2025-10-28,05:40,0.3713,1478.0866999999998,1478.0866999999998,0.0,833.3333333333333,0.0,10050.0,10800.0,571.6774333333333,0.0,73.0759333333333
6+12+18,2025-10-28,05:50,0.5708,710.0317416666667,710.0317416666667,0.0,0.0,-0.0,10800.0,10800.0,652.6902,0.0,57.34154166666667
6+12+18,2025-10-28,06:00,0.9099,0.0,0.0,0.0,0.0,814.6400000000001,10800.0,9894.844444444445,820.3266666666666,5.686666666666497,0.0
6+12+18,2025-10-28,06:10,0.9368,0.0,0.0,0.0,0.0,821.950075,9894.844444444445,8981.566583333333,813.1688,0.0,8.781274999999937
6+12+18,2025-10-28,06:20,0.8758,0.0,0.0,0.0,0.0,809.7575444444444,8981.566583333333,8081.835978395062,781.6931666666666,0.0,28.06437777777785
6+12+18,2025-10-28,06:30,0.8759,3.2812083333334385,3.2812083333334385,0.0,0.0,824.6402916666667,8081.835978395062,7165.568987654321,798.5233333333333,0.0,29.39816666666684
6+12+18,2025-10-28,06:40,0.8601,749.0692972222222,749.0692972222222,0.0,0.0,46.93679722222225,7165.568987654321,7113.41699074074,767.97565,0.0,28.03044444444447
6+12+18,2025-10-28,06:50,0.8442,738.6529583333331,738.6529583333331,0.0,2.2973194444443834,0.0,7113.41699074074,7115.48457824074,730.3480833333333,0.0,6.007555555555427
6+12+18,2025-10-28,07:00,0.8334,706.787,706.787,0.0,17.639949999999885,0.0,7115.48457824074,7131.36053324074,698.3379166666666,9.190866666666466,0.0
6+12+18,2025-10-28,07:10,0.8092,676.6184472222221,676.6184472222221,0.0,23.9991583333333,0.0,7131.36053324074,7152.95977574074,643.07575,0.0,9.543538888888861
6+12+18,2025-10-28,07:20,0.7972,651.6176722222223,651.6176722222223,0.0,28.540930555555633,0.0,7152.95977574074,7178.64661324074,606.5941833333333,0.0,16.482558333333373
6+12+18,2025-10-28,07:30,0.7644,619.3502333333333,619.3502333333333,0.0,34.1617416666669,0.0,7178.64661324074,7209.3921807407405,554.2445833333333,0.0,30.943908333333184
6+12+18,2025-10-28,07:40,0.6899,1375.690022222222,1375.690022222222,0.0,833.3333333333333,0.0,7209.3921807407405,7959.3921807407405,437.34683333333334,0.0,105.00985555555548
6+12+18,2025-10-28,07:50,0.86,620.9020444444443,620.9020444444443,0.0,60.71411666666654,0.0,7959.3921807407405,8014.034885740741,513.4350166666666,0.0,46.75291111111119
6+12+18,2025-10-28,08:00,1.1617,0.0,0.0,0.0,0.0,706.2004666666667,8014.034885740741,7229.3677005555555,709.5324999999999,3.332033333333243,0.0
6+12+18,2025-10-28,08:10,1.1683,0.0,0.0,0.0,0.0,674.0653888888888,7229.3677005555555,6480.406157345679,671.1528333333332,0.0,2.9125555555556275
6+12+18,2025-10-28,08:20,1.0956,0.0,0.0,0.0,0.0,588.4447749999998,6480.406157345679,5826.578629567902,544.3760833333333,0.0,44.068691666666496
6+12+18,2025-10-28,08:30,1.0849,0.0,0.0,0.0,0.0,540.2328083333334,5826.578629567902,5226.319953641976,472.26791666666674,0.0,67.96489166666669
6+12+18,2025-10-28,08:40,1.061,0.0,0.0,0.0,0.0,488.93287222222216,5226.319953641976,4683.061206728396,448.86636666666664,0.0,40.06650555555552
6+12+18,2025-10-28,08:50,1.043,0.0,0.0,0.0,0.0,415.3261555555557,4683.061206728396,4221.587700555557,405.94226666666674,0.0,9.383888888888976
6+12+18,2025-10-28,09:00,1.036,0.0,0.0,0.0,0.0,378.3223833333333,4221.587700555557,3801.229496851853,335.77458333333334,0.0,42.54779999999994
6+12+18,2025-10-28,09:10,1.0147,0.0,0.0,0.0,0.0,333.1695611111113,3801.229496851853,3431.041095617285,285.70943333333327,0.0,47.46012777777804
6+12+18,2025-10-28,09:20,0.9922,0.0,0.0,0.0,0.0,260.18798888888887,3431.041095617285,3141.9433301851864,226.07233333333335,0.0,34.11565555555552
6+12+18,2025-10-28,09:30,0.97,0.0,0.0,0.0,0.0,194.41765000000012,3141.9433301851864,2925.923719074075,133.97125000000005,0.0,60.44640000000007
6+12+18,2025-10-28,09:40,0.9422,0.0,0.0,0.0,0.0,107.21315277777786,2925.923719074075,2806.797993765433,29.624666666666748,0.0,77.58848611111111
6+12+18,2025-10-28,09:50,0.9569,0.0,0.0,0.0,0.0,59.634713888888804,2806.797993765433,2740.537200555557,-6.94966666666672,0.0,66.58438055555553
6+12+18,2025-10-28,10:00,0.9977,0.0,0.0,0.0,0.0,0.0,2740.537200555557,2740.537200555557,0.3483333333333576,0.3483333333333576,0.0
6+12+18,2025-10-28,10:10,0.9919,0.0,0.0,0.0,34.711777777777726,0.0,2740.537200555557,2771.777800555557,-50.39061666666672,0.0,15.678838888888997
6+12+18,2025-10-28,10:20,0.9588,0.0,0.0,0.0,51.232030555555724,0.0,2771.777800555557,2817.886628055557,-102.27184999999993,0.0,51.039819444444205
6+12+18,2025-10-28,10:30,0.9549,0.0,0.0,0.0,69.76773333333325,0.0,2817.886628055557,2880.677588055557,-135.85041666666666,0.0,66.0826833333334
6+12+18,2025-10-28,10:40,0.9839,0.0,0.0,0.0,129.219561111111,0.0,2880.677588055557,2996.9751930555567,-190.84186666666665,0.0,61.62230555555564
6+12+18,2025-10-28,10:50,0.799,0.0,0.0,0.0,172.81016944444428,0.0,2996.9751930555567,3152.5043455555565,-231.82394999999997,0.0,59.013780555555684
6+12+18,2025-10-28,11:00,0.5025,605.5980999999997,605.5980999999997,0.0,799.5735333333329,0.0,3152.5043455555565,3872.120525555556,-250.0291666666667,0.0,56.053733333333525
6+12+18,2025-10-28,11:10,0.4662,578.2159305555554,578.2159305555554,0.0,770.1958999999997,0.0,3872.120525555556,4565.296835555556,-275.09091666666654,0.0,83.1109472222222
6+12+18,2025-10-28,11:20,0.5007,577.8928416666664,577.8928416666664,0.0,792.9870499999998,0.0,4565.296835555556,5278.985180555555,-303.8664333333334,0.0,88.77222499999999
6+12+18,2025-10-28,11:30,0.4827,552.9650166666661,552.9650166666661,0.0,792.4830416666659,0.0,5278.985180555555,5992.219918055554,-297.77,0.0,58.25197500000013
6+12+18,2025-10-28,11:40,0.4785,544.219822222222,544.219822222222,0.0,757.4753499999995,0.0,5992.219918055554,6673.947733055554,-235.54455000000007,0.0,22.28902222222257
6+12+18,2025-10-28,11:50,0.4662,516.0126027777774,516.0126027777774,0.0,756.6487361111109,0.0,6673.947733055554,7354.931595555554,-263.39569999999986,0.0,22.75956666666633
6+12+18,2025-10-28,12:00,0.4432,475.11318333333315,475.11318333333315,0.0,0.0,0.0,7354.931595555554,7354.931595555554,-369.2179166666666,0.0,844.3310999999998
6+12+18,2025-10-28,12:10,0.4411,420.30839722222174,420.30839722222174,0.0,646.6740138888883,0.0,7354.931595555554,7936.938208055553,-393.70548333333346,0.0,167.33986666666686
6+12+18,2025-10-28,12:20,0.4551,426.0555666666664,426.0555666666664,0.0,593.2938333333329,0.0,7936.938208055553,8470.902658055553,-386.21075,0.0,218.97248333333346
6+12+18,2025-10-28,12:30,0.4463,428.9388916666666,428.9388916666666,0.0,608.5037583333333,0.0,8470.902658055553,9018.556040555553,-349.81624999999997,0.0,170.2513833333333
6+12+18,2025-10-28,12:40,0.4113,439.0003583333335,643.9253027777775,126.4284444749997,812.6230087791494,0.0,9018.556040555553,9749.916748456788,-232.16751666666656,0.0,63.46981066529466
6+12+18,2025-10-28,12:50,0.5682,145.29659166666744,145.29659166666744,0.0,273.48189166666737,0.0,9749.916748456788,9996.050450956789,-154.49920000000003,0.0,26.313900000000103
6+12+18,2025-10-28,13:00,0.8279,0.0,0.0,0.0,41.99103333333322,0.0,9996.050450956789,10033.842380956788,-118.4704166666667,0.0,76.47938333333347
6+12+18,2025-10-28,13:10,0.8636,0.0,0.0,0.0,0.0,12.152936111111103,10033.842380956788,10020.33911861111,-26.14975000000004,0.0,38.30268611111114
6+12+18,2025-10-28,13:20,0.8416,0.0,0.0,0.0,11.366294444444556,0.0,10020.33911861111,10030.56878361111,-27.142983333333326,0.0,15.77668888888877
6+12+18,2025-10-28,13:30,0.8618,0.0,0.0,0.0,45.31646666666664,0.0,10030.56878361111,10071.35360361111,-97.79625000000001,0.0,52.47978333333337
6+12+18,2025-10-28,13:40,0.8623,0.0,0.0,0.0,19.718786111111065,0.0,10071.35360361111,10089.100511111112,-52.166499999999964,0.0,32.4477138888889
6+12+18,2025-10-28,13:50,0.9026,0.0,0.0,0.0,0.0,8.456186111111194,10089.100511111112,10079.704748765433,2.201616666666723,0.0,6.254569444444471
6+12+18,2025-10-28,14:00,0.9754,0.0,0.0,0.0,0.0,15.818783333333311,10079.704748765433,10062.128322839506,-1.1995833333333696,0.0,17.01836666666668
6+12+18,2025-10-28,14:10,1.0002,0.0,0.0,0.0,0.0,47.571647222222055,10062.128322839506,10009.270937037038,-8.195516666666814,0.0,55.76716388888887
6+12+18,2025-10-28,14:20,0.9978,0.0,0.0,0.0,0.0,112.58664722222213,10009.270937037038,9884.17466234568,45.54663333333322,0.0,67.04001388888891
6+12+18,2025-10-28,14:30,1.0271,0.0,0.0,0.0,0.0,178.25965833333336,9884.17466234568,9686.108375308642,122.79666666666662,0.0,55.46299166666674
6+12+18,2025-10-28,14:40,1.0906,0.0,0.0,0.0,0.0,188.73805555555555,9686.108375308642,9476.399424691359,135.17343333333338,0.0,53.56462222222217
6+12+18,2025-10-28,14:50,0.9376,0.0,0.0,0.0,0.0,191.00019999999978,9476.399424691359,9264.176980246915,193.21916666666658,2.2189666666668018,0.0
6+12+18,2025-10-28,15:00,0.6694,107.81274999999997,1093.6707653635117,989.9000332265022,833.3333333333333,0.0,9264.176980246915,10014.176980246915,282.24333333333334,21.905901303154906,0.0
6+12+18,2025-10-28,15:10,0.66,286.9408670781898,1206.4479083333333,910.3119708425921,833.3333333333333,0.0,10014.176980246915,10764.176980246915,280.0838,0.0,93.03077500000006
6+12+18,2025-10-28,15:20,0.7217,256.30235000000016,407.3694472222222,163.53768609791646,8.138430555555601,0.0,10764.176980246915,10771.501567746915,330.3442166666666,0.0,68.8868
6+12+18,2025-10-28,15:30,0.7308,309.89355833333326,447.8912250000002,151.2730422000003,13.674900000000264,0.0,10771.501567746915,10783.808977746914,446.58000000000004,12.363675000000114,0.0
6+12+18,2025-10-28,15:40,0.7534,409.59790000000004,498.63034722222227,100.61556860583333,11.488386111111083,0.0,10783.808977746914,10794.148525246914,491.3988499999999,4.256888888888739,0.0
6+12+18,2025-10-28,15:50,0.7823,493.60500833333333,541.1785916666665,55.82522136249984,0.0,9.632322222222456,10794.148525246914,10783.445945,515.2066166666666,0.0,35.604297222222385
6+12+18,2025-10-28,16:00,0.8055,535.4328333333334,593.7681166666665,70.48360608749974,13.847349999999778,0.0,10783.445945,10795.90856,569.5320833333333,0.0,10.38868333333346
6+12+18,2025-10-28,16:10,0.8271,570.2194027777778,633.9256694444445,79.03717974000003,4.546044444444533,0.0,10795.90856,10800.0,647.4006666666666,18.021041666666633,0.0
6+12+18,2025-10-28,16:20,0.8519,640.4036333333333,687.0226666666666,59.57213174499992,0.0,1.5230092499996317,10800.0,10798.3077675,702.4064333333332,13.860757416666956,0.0
6+12+18,2025-10-28,16:30,0.8791,700.6445833333333,746.1703249999997,60.032519248749594,1.8802583333331313,0.0,10798.3077675,10800.0,736.8866666666668,0.0,7.403399999999806
6+12+18,2025-10-28,16:40,0.9024,773.1289666666667,800.3400933055563,36.83298101840096,0.0,-0.0,10800.0,10800.0,795.9338833333334,0.0,4.406209972222882
6+12+18,2025-10-28,16:50,0.9163,847.1413416666666,847.1413416666666,0.0,0.0,-0.0,10800.0,10800.0,863.7754500000001,16.63410833333353,0.0
6+12+18,2025-10-28,17:00,0.9264,905.5829833333333,908.5342166666667,4.101033840000001,-0.0,0.0,10800.0,10800.0,918.0741666666665,9.539949999999862,0.0
6+12+18,2025-10-28,17:10,0.9462,951.7284916666666,953.8475000000001,3.0075085275001716,0.0,0.0,10800.0,10800.0,949.25465,0.0,4.592850000000112
6+12+18,2025-10-28,17:20,0.9742,966.0145833333336,966.0145833333336,0.0,0.0,0.0,10800.0,10800.0,962.6457166666665,0.0,3.3688666666670315
6+12+18,2025-10-28,17:30,0.9862,1000.2717749999999,1008.9083083333334,12.776023760000145,0.0,0.0,10800.0,10800.0,990.3283333333334,0.0,18.57997499999999
6+12+18,2025-10-28,17:40,0.976,1058.7767416666666,1058.7767416666666,0.0,-0.0,0.0,10800.0,10800.0,1033.8604833333334,0.0,24.91625833333319
6+12+18,2025-10-28,17:50,1.0742,947.4125416666668,947.8236361111111,0.662396478333104,0.0,0.0,10800.0,10800.0,908.0066499999999,0.0,39.81698611111119
6+12+18,2025-10-28,18:00,1.2313,725.6416666666667,726.0745,0.7994215249999239,0.0,-0.0,10800.0,10800.0,696.5366666666666,0.0,29.53783333333331
6+12+18,2025-10-28,18:10,1.2561,698.0482583333334,698.0482583333334,0.0,0.0,0.0,10800.0,10800.0,694.93635,0.0,3.1119083333334174
6+12+18,2025-10-28,18:20,1.2447,728.8531416666667,729.0597194444445,0.38569103999992654,0.0,-0.0,10800.0,10800.0,717.4021499999999,0.0,11.657569444444562
6+12+18,2025-10-28,18:30,1.2545,726.0033333333334,726.4248583333333,0.7932046687497374,0.0,-0.0,10800.0,10800.0,684.2966666666666,0.0,42.12819166666668
6+12+18,2025-10-28,18:40,1.2522,723.3356333333334,723.3356333333334,0.0,0.0,0.0,10800.0,10800.0,704.97215,0.0,18.363483333333306
6+12+18,2025-10-28,18:50,1.2881,23.193225000001007,29.842147222222707,12.846715071665658,0.0,662.301558333333,10800.0,10064.10937962963,723.8689166666668,31.725211111111093,0.0
6+12+18,2025-10-28,19:00,1.3466,0.0,0.0,0.0,0.0,714.925,10064.10937962963,9269.748268518519,713.4533333333334,0.0,1.4716666666665787
6+12+18,2025-10-28,19:10,1.3523,0.0,0.0,0.0,0.0,746.0404000000001,9269.748268518519,8440.81449074074,710.2419833333333,0.0,35.79841666666675
6+12+18,2025-10-28,19:20,1.3445,0.0,0.0,0.0,0.0,725.7868416666665,8440.81449074074,7634.384666666667,718.9337666666665,0.0,6.85307499999999
6+12+18,2025-10-28,19:30,1.3483,0.0,0.0,0.0,0.0,702.4116666666666,7634.384666666667,6853.92725925926,721.6833333333334,19.27166666666676,0.0
6+12+18,2025-10-28,19:40,1.349,0.0,0.0,0.0,0.0,713.7153000000001,6853.92725925926,6060.91025925926,701.93495,0.0,11.780350000000112
6+12+18,2025-10-28,19:50,1.3473,0.0,0.0,0.0,0.0,750.4222749999997,6060.91025925926,5227.107731481483,701.1426666666666,0.0,49.279608333333044
6+12+18,2025-10-28,20:00,1.3482,0.0,0.0,0.0,0.0,716.0799999999999,5227.107731481483,4431.463287037039,722.3516666666666,6.271666666666647,0.0
6+12+18,2025-10-28,20:10,1.3513,0.0,0.0,0.0,0.0,723.1829999999999,4431.463287037039,3627.9266203703723,726.8533166666666,3.6703166666667357,0.0
6+12+18,2025-10-28,20:20,1.34,0.0,0.0,0.0,0.0,727.9253000000001,3627.9266203703723,2819.1207314814833,721.1439166666667,0.0,6.7813833333334514
6+12+18,2025-10-28,20:30,1.3489,0.0,0.0,0.0,0.0,721.6624999999999,2819.1207314814833,2017.2735092592611,722.93,1.267500000000041,0.0
6+12+18,2025-10-28,20:40,1.3952,0.0,0.0,0.0,0.0,735.5461583333332,2017.2735092592611,1200.000000000002,737.9271,2.3809416666667857,0.0
6+12+18,2025-10-28,20:50,1.2226,717.6854250000001,717.6854250000001,0.0,0.0,-0.0,1200.000000000002,1200.000000000002,729.3069,11.621474999999919,0.0
6+12+18,2025-10-28,21:00,0.9332,713.3824999999999,713.3824999999999,0.0,0.0,0.0,1200.000000000002,1200.000000000002,711.5733333333333,0.0,1.8091666666666697
6+12+18,2025-10-28,21:10,0.9068,737.587725,737.587725,0.0,0.0,0.0,1200.000000000002,1200.000000000002,733.1690666666666,0.0,4.418658333333383
6+12+18,2025-10-28,21:20,0.9371,733.3944749999999,740.9208,10.57937873625006,0.0,-0.0,1200.000000000002,1200.000000000002,734.6184666666666,0.0,6.302333333333422
6+12+18,2025-10-28,21:30,0.9371,728.9725000000001,728.9725000000001,0.0,0.0,-0.0,1200.000000000002,1200.000000000002,723.66,0.0,5.312500000000114
6+12+18,2025-10-28,21:40,0.9871,754.0578833333332,754.0578833333332,0.0,-0.0,0.0,1200.000000000002,1200.000000000002,749.3732333333334,0.0,4.684649999999806
6+12+18,2025-10-28,21:50,0.7764,691.3377666666667,691.3377666666667,0.0,0.0,-0.0,1200.000000000002,1200.000000000002,658.252,0.0,33.0857666666667
6+12+18,2025-10-28,22:00,0.4209,554.0891666666666,554.0891666666666,0.0,-0.0,0.0,1200.000000000002,1200.000000000002,507.81666666666666,0.0,46.27249999999998
6+12+18,2025-10-28,22:10,0.3859,536.6237749999999,537.2765833333333,0.3778781037500285,0.0,0.0,1200.000000000002,1200.000000000002,524.1487,0.0,13.12788333333333
6+12+18,2025-10-28,22:20,0.4368,561.3972916666665,561.3972916666665,0.0,0.0,-0.0,1200.000000000002,1200.000000000002,563.9819333333332,2.5846416666666983,0.0
6+12+18,2025-10-28,22:30,0.4198,542.2075,542.2075,0.0,0.0,0.0,1200.000000000002,1200.000000000002,554.22,12.012500000000045,0.0
6+12+18,2025-10-28,22:40,0.4186,540.1843416666667,540.1843416666667,0.0,-0.0,0.0,1200.000000000002,1200.000000000002,563.6579666666667,23.47362499999997,0.0
6+12+18,2025-10-28,22:50,0.4241,550.6764666666668,559.718525,5.752105408749926,0.0,0.0,1200.000000000002,1200.000000000002,568.6292666666666,8.910741666666581,0.0
6+12+18,2025-10-28,23:00,0.4237,566.0841666666665,566.0841666666665,0.0,0.0,0.0,1200.000000000002,1200.000000000002,555.74,0.0,10.344166666666524
6+12+18,2025-10-28,23:10,0.4248,593.1253333333334,600.8756166666667,4.938480539999979,0.0,-0.0,1200.000000000002,1200.000000000002,544.4541999999999,0.0,56.4214166666668
6+12+18,2025-10-28,23:20,0.424,595.85935,598.80445,1.873083600000016,0.0,-0.0,1200.000000000002,1200.000000000002,544.1529833333333,0.0,54.65146666666669
6+12+18,2025-10-28,23:30,0.422,598.8775,598.8775,0.0,0.0,0.0,1200.000000000002,1200.000000000002,545.5433333333333,0.0,53.33416666666676
6+12+18,2025-10-28,23:40,0.424,585.1187416666667,585.1187416666667,0.0,0.0,0.0,1200.000000000002,1200.000000000002,536.5770166666666,0.0,48.54172500000004
6+12+18,2025-10-28,23:50,0.4271,585.3430749999999,585.3430749999999,0.0,0.0,0.0,1200.000000000002,1200.000000000002,554.3009666666667,0.0,31.042108333333204
6+12+18,2025-10-29,00:00,0.4276,587.0775000000001,587.0775000000001,0.0,-0.0,0.0,1200.000000000002,1200.000000000002,581.105,0.0,5.972500000000082
6+12+18,2025-10-29,00:10,0.4248,1415.8857833333332,1415.8857833333332,0.0,833.3333333333333,0.0,1200.000000000002,1950.000000000002,560.5594166666666,0.0,21.9930333333333
6+12+18,2025-10-29,00:20,0.4245,1398.9356166666666,1398.9356166666666,0.0,833.3333333333333,0.0,1950.000000000002,2700.000000000002,546.5753333333333,0.0,19.026950000000056
6+12+18,2025-10-29,00:30,0.4269,1407.0825,1407.0825,0.0,833.3333333333333,0.0,2700.000000000002,3450.000000000002,557.7249999999999,0.0,16.024166666666815
6+12+18,2025-10-29,00:40,0.4272,1411.6215583333333,1411.6215583333333,0.0,833.3333333333333,0.0,3450.000000000002,4200.000000000002,560.0893833333333,0.0,18.19884166666668
6+12+18,2025-10-29,00:50,0.4271,1420.5657416666666,1420.5657416666666,0.0,833.3333333333333,0.0,4200.000000000002,4950.000000000002,563.3673833333332,0.0,23.86502500000006
6+12+18,2025-10-29,01:00,0.4285,1417.040833333333,1417.040833333333,0.0,833.3333333333333,0.0,4950.000000000002,5700.000000000002,564.6783333333333,0.0,19.02916666666647
6+12+18,2025-10-29,01:10,0.4311,1269.725974999998,1269.725974999998,0.0,666.6666666666646,0.0,5700.000000000002,6300.0,549.9411,0.0,53.11820833333343
6+12+18,2025-10-29,01:20,0.4302,1438.0524916666666,1438.0524916666666,0.0,833.3333333333333,0.0,6300.0,7050.0,554.8809666666666,0.0,49.83819166666672
6+12+18,2025-10-29,01:30,0.4279,1423.0766666666666,1423.0766666666666,0.0,833.3333333333333,0.0,7050.0,7800.0,579.5649999999999,0.0,10.178333333333399
6+12+18,2025-10-29,01:40,0.4312,614.8332666666666,614.8332666666666,0.0,0.0,0.0,7800.0,7800.0,586.8970666666667,0.0,27.936199999999985
6+12+18,2025-10-29,01:50,0.4333,609.2929416666666,609.2929416666666,0.0,0.0,0.0,7800.0,7800.0,584.1699333333333,0.0,25.123008333333246
6+12+18,2025-10-29,02:00,0.4311,1423.115,1423.115,0.0,833.3333333333333,0.0,7800.0,8550.0,579.8299999999999,0.0,9.951666666666824
6+12+18,2025-10-29,02:10,0.4293,1428.7583666666665,1428.7583666666665,0.0,833.3333333333333,0.0,8550.0,9300.0,572.93065,0.0,22.49438333333319
6+12+18,2025-10-29,02:20,0.4324,617.84395,617.84395,0.0,0.0,0.0,9300.0,9300.0,567.2914,0.0,50.55255
6+12+18,2025-10-29,02:30,0.4367,614.8366666666665,614.8366666666665,0.0,0.0,0.0,9300.0,9300.0,577.9849999999999,0.0,36.851666666666574
6+12+18,2025-10-29,02:40,0.4348,611.8442083333332,611.8442083333332,0.0,0.0,0.0,9300.0,9300.0,613.0595666666666,1.21535833333337,0.0
6+12+18,2025-10-29,02:50,0.4335,617.7870166666667,617.7870166666667,0.0,0.0,0.0,9300.0,9300.0,615.8282833333333,0.0,1.9587333333333845
6+12+18,2025-10-29,03:00,0.4357,634.6358333333334,634.6358333333334,0.0,0.0,0.0,9300.0,9300.0,584.9666666666667,0.0,49.66916666666668
6+12+18,2025-10-29,03:10,0.4374,620.285525,620.285525,0.0,0.0,0.0,9300.0,9300.0,575.7956166666667,0.0,44.48990833333335
6+12+18,2025-10-29,03:20,0.4371,610.3440083333334,610.3440083333334,0.0,0.0,0.0,9300.0,9300.0,584.0269666666666,0.0,26.317041666666796
6+12+18,2025-10-29,03:30,0.4356,627.5274999999999,627.5274999999999,0.0,0.0,0.0,9300.0,9300.0,599.4866666666667,0.0,28.04083333333324
6+12+18,2025-10-29,03:40,0.4353,630.1998666666666,630.1998666666666,0.0,0.0,0.0,9300.0,9300.0,617.0060833333333,0.0,13.193783333333272
6+12+18,2025-10-29,03:50,0.436,628.6967083333334,628.6967083333334,0.0,0.0,0.0,9300.0,9300.0,613.7415666666666,0.0,14.955141666666805
6+12+18,2025-10-29,04:00,0.4378,616.2391666666667,616.2391666666667,0.0,0.0,0.0,9300.0,9300.0,596.8666666666666,0.0,19.372500000000173
6+12+18,2025-10-29,04:10,0.4401,608.1522416666666,608.1522416666666,0.0,0.0,0.0,9300.0,9300.0,601.3884666666667,0.0,6.763774999999896
6+12+18,2025-10-29,04:20,0.4389,633.001325,633.001325,0.0,0.0,0.0,9300.0,9300.0,634.0145,1.0131750000000466,0.0
6+12+18,2025-10-29,04:30,0.4364,609.8666666666667,609.8666666666667,0.0,0.0,0.0,9300.0,9300.0,660.8016666666666,50.934999999999945,0.0
6+12+18,2025-10-29,04:40,0.4393,619.5158583333333,619.5158583333333,0.0,0.0,0.0,9300.0,9300.0,634.4155666666667,14.899708333333365,0.0
6+12+18,2025-10-29,04:50,0.4422,632.1670333333334,632.1670333333334,0.0,0.0,0.0,9300.0,9300.0,586.5708,0.0,45.59623333333343
6+12+18,2025-10-29,05:00,0.4395,632.2149999999999,632.2149999999999,0.0,0.0,0.0,9300.0,9300.0,565.1966666666666,0.0,67.01833333333332
6+12+18,2025-10-29,05:10,0.4333,617.6003583333334,617.6003583333334,0.0,0.0,0.0,9300.0,9300.0,595.1889166666666,0.0,22.411441666666747
6+12+18,2025-10-29,05:20,0.4439,611.8161583333334,611.8161583333334,0.0,0.0,0.0,9300.0,9300.0,626.5149666666666,14.698808333333204,0.0
6+12+18,2025-10-29,05:30,0.4301,1455.250833333333,1455.250833333333,0.0,833.3333333333333,0.0,9300.0,10050.0,625.5466666666666,3.6291666666668334,0.0
6+12+18,2025-10-29,05:40,0.3713,1460.004508333333,1460.004508333333,0.0,833.3333333333333,0.0,10050.0,10800.0,612.1074833333333,0.0,14.563691666666386
6+12+18,2025-10-29,05:50,0.5708,709.8442333333332,709.8442333333332,0.0,0.0,-0.0,10800.0,10800.0,673.8257,0.0,36.01853333333327
6+12+18,2025-10-29,06:00,0.9099,2.2050000000001546,2.2050000000001546,0.0,0.0,833.3333333333333,10800.0,9874.074074074075,782.185,0.0,53.35333333333347
6+12+18,2025-10-29,06:10,0.9368,0.0,0.0,0.0,0.0,831.6696972222222,9874.074074074075,8949.996632716051,816.2123166666667,0.0,15.457380555555574
6+12+18,2025-10-29,06:20,0.8758,244.20218324999803,244.20218324999803,0.0,0.0,566.1230778611131,8949.996632716051,8320.970990648148,816.23045,5.905188888888915,0.0
6+12+18,2025-10-29,06:30,0.8759,11.404925000000048,11.404925000000048,0.0,0.0,819.7343333333332,8320.970990648148,7410.155064722222,805.66,0.0,25.47925833333329
6+12+18,2025-10-29,06:40,0.8601,803.5420444444443,803.5420444444443,0.0,0.0,0.0,7410.155064722222,7410.155064722222,754.3884499999999,0.0,49.153594444444366
6+12+18,2025-10-29,06:50,0.8442,756.2380638888887,756.2380638888887,0.0,2.7712499999997817,0.0,7410.155064722222,7412.649189722222,713.2479,0.0,40.218913888889006
6+12+18,2025-10-29,07:00,0.8334,713.3186,713.3186,0.0,10.784950000000208,0.0,7412.649189722222,7422.355644722223,684.3345833333333,0.0,18.199066666666454
6+12+18,2025-10-29,07:10,0.8092,661.6044083333333,661.6044083333333,0.0,21.41426111111116,0.0,7422.355644722223,7441.628479722222,624.9188166666665,0.0,15.27133055555555
6+12+18,2025-10-29,07:20,0.7972,641.7840805555555,641.7840805555555,0.0,22.724580555555576,0.0,7441.628479722222,7462.080602222222,576.9845,0.0,42.07499999999993
6+12+18,2025-10-29,07:30,0.7644,592.0963416666666,592.0963416666666,0.0,23.613766666666834,0.0,7462.080602222222,7483.332992222223,528.9795833333333,0.0,39.5029916666665
6+12+18,2025-10-29,07:40,0.6899,1351.5206555555555,1351.5206555555555,0.0,833.3333333333333,0.0,7483.332992222223,8233.332992222222,449.7524000000001,0.0,68.43492222222221
6+12+18,2025-10-29,07:50,0.86,601.8678333333335,601.8678333333335,0.0,33.39181388888903,0.0,8233.332992222222,8263.385624722223,518.6842166666667,0.0,49.791802777777775
6+12+18,2025-10-29,08:00,1.1617,0.0,0.0,0.0,0.0,727.9014333333333,8263.385624722223,7454.606254351853,675.9720833333333,0.0,51.92935
6+12+18,2025-10-29,08:10,1.1683,0.0,0.0,0.0,0.0,687.4191277777778,7454.606254351853,6690.807223487655,657.0021333333333,0.0,30.416994444444526
6+12+18,2025-10-29,08:20,1.0956,0.0,0.0,0.0,0.0,605.1466722222223,6690.807223487655,6018.422032129631,546.2693333333333,0.0,58.87733888888897
6+12+18,2025-10-29,08:30,1.0849,0.0,0.0,0.0,0.0,548.3842,6018.422032129631,5409.106254351853,467.94333333333327,0.0,80.4408666666667
